Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jack Blomgren","HOU",1.45,5.89849,5.2807,1.1628,0.8163,0.2358,0.0239,0.0867,0.5855,0.5105,0.4766,0,1.6191,0.0826,0.0414,0.0172,,0.1286,0.0358,0.220198,0.0808003,0.274494,0.294361,0.292792,0.323139,0.275308,0.615931,0.102941,5.04573,0.297569,-0.001,0.000364745,0.524443,-0.165551,78.9928,-0.000635255,0,-0.14241512480657548,0.0729999989271164,0.0131384,999,,,,,,,0.6,0.6,0.6,0.6,0.101,0.133,0.162,0.193,0.226,0.265,0.314,0.384,0.506,0.242,0.253,0.26,0.267,0.274,0.281,0.288,0.297,0.31,"Jack Blomgren","sa3014825",685076
"Frederick Bencosme","BAL",3.21,13.0007,11.8144,2.6791,1.9909,0.4932,0.0414,0.1536,1.2558,1.0958,0.9659,0,2.3889,0.091,0.0913,0.038,,0.3364,0.0943,0.226766,0.0742962,0.183752,0.404328,0.288214,0.314523,0.26892,0.602737,0.0877573,4.9074,0.269726,-0.001,0.00503337,1.08907,-0.431723,75.5788,0.00403337,0,-0.35924451146274805,0.05299999937415123,0.0131307,999,,,,,,,7.8,2.6,7.8,2.6,0.137,0.167,0.192,0.217,0.243,0.272,0.308,0.355,0.432,0.242,0.251,0.257,0.263,0.268,0.274,0.28,0.287,0.297,"Frederick Bencosme","sa3016779",695930
"Diego Velasquez","SFG",2.36,9.575,8.687,2.0597,1.5103,0.4245,0.0373,0.0876,0.9016,0.7857,0.6875,0,1.9207,0.1053,0.0672,0.028,,0.1862,0.0553,0.237101,0.0718016,0.200595,0.357942,0.298785,0.324807,0.277849,0.623592,0.0877058,4.53531,0.292341,-0.002,-0.00333389,0.870911,-0.249154,78.6449,-0.00533389,0,-0.2498466456308961,0.039000000804662704,0.0111551,999,,,,,,,5.2,2.6,5.2,2.6,0.13,0.161,0.189,0.216,0.245,0.278,0.319,0.373,0.465,0.25,0.259,0.265,0.271,0.277,0.283,0.289,0.297,0.307,"Diego Velasquez","sa3016144",694196
"Christian Koss","SFG",1.74,7.07418,6.5376,1.485,1.0102,0.3292,0.0326,0.113,0.6723,0.64,0.3742,0.0071,1.6776,0.092,0.0497,0.0207,,0.1283,0.0351,0.227148,0.0528966,0.237144,0.223057,0.276629,0.339329,0.270541,0.615958,0.112182,4.93139,0.28603,-0.002,-0.000152062,0.601837,-0.225686,73.7264,-0.00215206,0,-0.2244093785993755,0.08699999749660492,0.0101385,999,,,,,,,-1.4,-0.7,-1.4,-0.7,0.105,0.136,0.165,0.194,0.226,0.263,0.31,0.374,0.488,0.245,0.253,0.259,0.265,0.27,0.275,0.281,0.288,0.297,"Christian Koss","sa3011227",683766
"Jeremiah Jackson","BAL",1.92,7.79356,7.229,1.5065,0.9858,0.2925,0.0146,0.2136,0.7717,0.79,0.4247,0,2.0921,0.0623,0.0547,0.0228,,0.1413,0.041,0.208397,0.0544937,0.26844,0.203002,0.256541,0.341541,0.261838,0.598082,0.133144,4.48866,0.259723,-0.001,0.0000307759,0.608447,-0.303228,70.5974,-0.000969224,0,-0.2631659437902272,0.09600000083446503,0.00956727,999,,,,,,,4.2,2.1,4.2,2.1,0.099,0.13,0.158,0.186,0.217,0.254,0.299,0.363,0.476,0.237,0.245,0.251,0.256,0.261,0.266,0.272,0.279,0.288,"Jeremiah Jackson","sa3007740",669236
"Jeter Downs",,1.6,6.53298,5.7756,1.1929,0.7539,0.2498,0.0262,0.163,0.6955,0.6312,0.588,0,1.8944,0.1045,0.0459,0.0189,,0.2063,0.0558,0.206541,0.0900048,0.289975,0.310389,0.289438,0.343531,0.281592,0.63297,0.13699,5.54212,0.273611,-0.001,0.00724505,0.613904,-0.150312,80.391,0.00624504,-0.062,-0.14363914914429188,0.017999999225139618,0.0095045,999,,,,,,,2.6,1.3,2.6,1.3,0.096,0.129,0.159,0.191,0.226,0.267,0.32,0.395,0.529,0.255,0.263,0.27,0.275,0.281,0.286,0.292,0.299,0.31,"Jeter Downs","22202",669023
"Corey Joyce","DET",1.4,5.66218,4.906,1.019,0.6995,0.2112,0.0218,0.0864,0.5509,0.4628,0.5979,0,1.5714,0.1019,0.0398,0.0166,,0.0943,0.0261,0.207705,0.105595,0.277525,0.380489,0.304449,0.312454,0.279662,0.616904,0.104749,4.6477,0.283637,-0.001,-0.00275453,0.523278,-0.139074,81.7015,-0.00375453,0,-0.1223052660934627,0.023000000044703484,0.00923784,999,,,,,,,3.6,3.6,3.6,3.6,0.103,0.136,0.165,0.196,0.23,0.269,0.319,0.39,0.513,0.25,0.26,0.267,0.273,0.279,0.285,0.291,0.299,0.311,"Corey Joyce","sa3010596",687144
"Angel Genao","CLE",1.5,6.09256,5.6396,1.3178,0.9694,0.2605,0.012,0.0759,0.5635,0.5286,0.3436,0.0061,1.1832,0.0487,0.0428,0.0178,,0.103,0.0289,0.233669,0.0563966,0.194204,0.290399,0.281512,0.324491,0.267576,0.606003,0.090822,4.21666,0.280763,-0.001,-0.00180365,0.503786,-0.20891,73.2526,-0.00280365,0,-0.18926459434442222,0.07500000298023224,0.0091746,999,,,,,,,-0.4,-0.2,-0.4,-0.2,0.098,0.129,0.158,0.187,0.22,0.258,0.305,0.373,0.491,0.238,0.247,0.255,0.261,0.267,0.273,0.279,0.287,0.299,"Angel Genao","sa3015706",694197
"Jose Barrero","STL",27.74,108.927,99.3304,20.0561,12.9968,3.919,0.3883,2.7519,10.7112,10.4891,6.6881,0,36.2854,1.7428,0.7884,0.3771,,2.7925,0.7289,0.201913,0.0613999,0.333117,0.184319,0.262433,0.332298,0.262529,0.594731,0.130385,5.44077,0.283297,0.045,0.0941744,8.5645,-4.17756,67.8342,0.139174,0.11,-4.05060538649559,0.5109999924898148,0.00906438,999,,,,,,,82.7,2.953571428,82.7,2.953571428,0.202,0.22,0.233,0.246,0.258,0.271,0.285,0.303,0.329,0.238,0.246,0.252,0.257,0.262,0.267,0.272,0.279,0.288,"Jose Barrero","23378",676480
"Cadyn Grenier","BAL",0.98,3.97318,3.4533,0.7141,0.5002,0.1432,0.0167,0.054,0.3936,0.3224,0.4367,0,1.0816,0.0437,0.0279,0.0116,,0.0709,0.0206,0.206788,0.109912,0.272225,0.403754,0.30152,0.304839,0.275221,0.606358,0.0980511,4.71839,0.281421,-0.002,-0.00190244,0.352984,-0.111792,80.0108,-0.00390244,0,-0.09477620385587215,0.04899999871850014,0.00895128,999,,,,,,,2.6,2.6,2.6,2.6,0.092,0.124,0.154,0.185,0.219,0.26,0.312,0.387,0.52,0.245,0.255,0.262,0.268,0.274,0.28,0.287,0.295,0.307,"Cadyn Grenier","sa3008140",663760
"Camden Duzenack",,1.01,4.09991,3.7844,0.875,0.592,0.182,0.0133,0.0878,0.4109,0.4057,0.2255,0,0.9537,0.0492,0.0288,0.012,,0.0587,0.0172,0.231212,0.0550012,0.232615,0.236448,0.281245,0.355961,0.279414,0.637206,0.124749,4.40772,0.284013,-0.002,-0.00206647,0.378079,-0.101521,78.8923,-0.00406647,0,-0.10531858215108514,0.050999999046325684,0.00849804,999,,,,,,,1.6,1.6,1.6,1.6,0.082,0.113,0.143,0.175,0.212,0.256,0.313,0.396,0.55,0.25,0.26,0.267,0.273,0.278,0.284,0.291,0.299,0.31,"Camden Duzenack","sa873988",670427
"Andy Weber","ARI",1.33,5.37262,4.9001,1.1576,0.8152,0.2573,0.0213,0.0638,0.5275,0.4807,0.3707,0.0107,1.2922,0.0484,0.0377,0.0157,,0.0521,0.0146,0.23624,0.068998,0.240516,0.286875,0.294331,0.336503,0.278537,0.630834,0.100263,4.25249,0.305377,-0.002,-0.00515026,0.491652,-0.136827,75.5063,-0.00715026,0,-0.16451334860175848,0.06599999964237213,0.00830357,999,,,,,,,0.6,0.6,0.6,0.6,0.099,0.131,0.161,0.192,0.226,0.266,0.317,0.389,0.517,0.251,0.26,0.266,0.272,0.278,0.283,0.289,0.297,0.307,"Andy Weber","sa3008282",681581
"Marcos Gonzalez",,1.41,5.71895,5.2332,1.2108,0.8236,0.2561,0.0214,0.1097,0.5717,0.5491,0.3489,0,1.3135,0.0801,0.0402,0.0167,,0.0711,0.0203,0.231369,0.0610077,0.229675,0.265626,0.287563,0.351372,0.281361,0.638935,0.120003,4.26601,0.285985,-0.001,-0.00388768,0.536342,-0.132649,80.2317,-0.00488768,0,-0.13716194918379188,0.024000000208616257,0.00799198,999,,,,,,,0.6,0.6,0.6,0.6,0.089,0.122,0.152,0.184,0.22,0.263,0.318,0.397,0.541,0.247,0.258,0.266,0.273,0.28,0.287,0.295,0.304,0.317,"Marcos Gonzalez","sa3003311",672733
"Tyler Tolbert","KCR",3.28,13.2868,12.1595,2.6718,1.9089,0.5731,0.0725,0.1173,1.2641,1.0613,0.849,0,3.3402,0.1462,0.0933,0.0388,,0.5613,0.1166,0.219729,0.0638978,0.251392,0.254176,0.276796,0.307726,0.260271,0.584523,0.087997,6.26989,0.290439,-0.005,0.0421159,1.02055,-0.533718,62.4021,0.0371159,0,-0.5344828404486179,0.164000004529953,0.00748154,999,,,,,,,12.6,4.2,12.6,4.2,0.132,0.161,0.185,0.21,0.235,0.264,0.298,0.344,0.419,0.237,0.244,0.25,0.255,0.26,0.264,0.27,0.276,0.285,"Tyler Tolbert","sa3010337",686475
"Johan Lopez",,1.43,5.81496,5.228,1.1042,0.752,0.2308,0.0212,0.1002,0.5602,0.5105,0.4652,0,1.5161,0.064,0.0408,0.017,,0.092,0.0255,0.211209,0.0800006,0.260724,0.30684,0.281718,0.320964,0.26877,0.602682,0.109755,4.70775,0.27488,0,-0.00203943,0.486416,-0.193806,71.5699,-0.00203943,0,-0.19546480663120747,0.07199999690055847,0.00725831,999,,,,,,,0.6,0.6,0.6,0.6,0.089,0.12,0.149,0.179,0.213,0.253,0.305,0.378,0.511,0.235,0.246,0.254,0.261,0.267,0.274,0.282,0.291,0.304,"Johan Lopez","sa3003228",672517
"Richard Urena",,0.96,3.90582,3.6443,0.8621,0.5891,0.1865,0.0173,0.0692,0.3831,0.3767,0.1836,0,0.8783,0.0391,0.0274,0.0114,,0.0574,0.0163,0.236561,0.0470068,0.22487,0.20904,0.278554,0.354197,0.276652,0.632751,0.117636,4.71213,0.291058,-0.002,-0.00152867,0.351497,-0.105398,76.9922,-0.00352867,0,-0.10867072246037424,0.04800000041723251,0.00717413,999,,,,,,,1.6,1.6,1.6,1.6,0.079,0.11,0.139,0.171,0.208,0.251,0.309,0.393,0.548,0.244,0.254,0.262,0.269,0.275,0.282,0.289,0.298,0.311,"Richard Urena","16411",620446
"Trei Cruz","DET",1.38,5.6136,4.9824,1.0158,0.6889,0.2264,0.019,0.0815,0.5187,0.4546,0.5417,0.0056,1.5326,0.0337,0.0394,0.0164,,0.0793,0.0246,0.203878,0.0964978,0.273015,0.353452,0.284285,0.306017,0.265109,0.590302,0.10214,4.18325,0.274173,-0.001,-0.00403735,0.453033,-0.203635,71.4644,-0.00503735,0,-0.18832571431994438,0.0689999982714653,0.00700292,999,,,,,,,3.6,3.6,3.6,3.6,0.093,0.124,0.152,0.182,0.214,0.253,0.302,0.371,0.494,0.24,0.248,0.254,0.259,0.264,0.269,0.275,0.282,0.291,"Trei Cruz","sa3014420",669360
"Alex De Jesus","TOR",1.58,6.42306,5.8402,1.2939,0.8814,0.2788,0.0182,0.1155,0.6255,0.588,0.4676,0.0064,1.835,0.0514,0.0451,0.0188,,0.0686,0.0205,0.221551,0.0728001,0.285689,0.254823,0.283075,0.334852,0.273119,0.617927,0.113301,4.04929,0.299482,0,-0.00558467,0.559772,-0.191586,77.2565,-0.00558467,0,-0.17273443564772606,0.026000000536441803,0.00695904,999,,,,,,,-0.4,-0.2,-0.4,-0.2,0.102,0.134,0.163,0.193,0.225,0.264,0.312,0.38,0.499,0.246,0.255,0.261,0.267,0.272,0.278,0.284,0.291,0.302,"Alex De Jesus","sa3008842",682942
"Jake Palomaki",,0.96,3.90582,3.4608,0.7881,0.6008,0.1444,0.0134,0.0295,0.3688,0.301,0.3632,0,0.7787,0.043,0.0274,0.0114,,0.0696,0.0201,0.227722,0.0929894,0.199369,0.466418,0.306671,0.302762,0.275756,0.609433,0.0750404,4.39935,0.28306,-0.002,-0.0021683,0.34868,-0.108215,76.3758,-0.0041683,0,-0.11212734458968043,0.04800000041723251,0.00681713,999,,,,,,,2.6,2.6,2.6,2.6,0.095,0.127,0.157,0.187,0.222,0.262,0.313,0.387,0.517,0.244,0.254,0.262,0.268,0.275,0.281,0.288,0.297,0.309,"Jake Palomaki","sa3007003",661539
"Arquímedes Gamboa",,1.27,5.13322,4.4816,0.9143,0.6441,0.1804,0.0174,0.0724,0.4922,0.4117,0.5647,0.0051,1.4655,0.0359,0.036,0.015,,0.0825,0.0222,0.204012,0.110009,0.285493,0.385329,0.295983,0.300495,0.270239,0.596478,0.0964834,4.57737,0.282545,-0.002,-0.00227459,0.435462,-0.165012,72.5811,-0.00427459,0,-0.16895043477416039,0.06300000101327896,0.00672128,999,,,,,,,4.6,4.6,4.6,4.6,0.088,0.119,0.148,0.178,0.213,0.253,0.306,0.381,0.516,0.244,0.253,0.259,0.264,0.269,0.275,0.281,0.287,0.297,"Arquimedes Gamboa","sa877497",660614
"Evan Mendoza",,1.16,4.68697,4.1951,0.9472,0.7191,0.1713,0.0141,0.0427,0.4403,0.3699,0.4078,0,0.9103,0.0375,0.0329,0.0137,,0.0966,0.0266,0.225787,0.0870072,0.194219,0.447984,0.297969,0.303878,0.271092,0.601848,0.0780911,4.57351,0.276183,-0.002,-0.000643106,0.400823,-0.147449,73.1678,-0.00264311,0,-0.1497851733583957,0.057999998331069946,0.00664865,999,,,,,,,1.6,1.6,1.6,1.6,0.091,0.123,0.152,0.182,0.216,0.256,0.308,0.381,0.512,0.242,0.251,0.258,0.264,0.27,0.276,0.283,0.29,0.301,"Evan Mendoza","sa3002836",656734
"Johan Camargo",,0.86,3.5028,3.1344,0.7337,0.5091,0.1372,0.0106,0.0767,0.368,0.3401,0.3012,0,0.7366,0.0315,0.0245,0.0111,,0.0308,0.0086,0.23408,0.0859885,0.210289,0.408906,0.305419,0.357995,0.293647,0.663414,0.123915,3.8222,0.280099,-0.002,-0.0039669,0.363143,-0.0466069,88.6837,-0.0059669,-0.05,-0.05234438041225076,-0.006999999284744263,0.00592429,999,,,,,,,2.6,2.6,2.6,2.6,0.083,0.116,0.148,0.182,0.22,0.267,0.328,0.417,0.583,0.266,0.275,0.281,0.287,0.293,0.299,0.305,0.312,0.323,"Johan Camargo","14950",622666
"Cole Tucker",,3.45,14.2011,12.6431,2.6829,1.908,0.5518,0.0493,0.1738,1.3331,1.1603,1.3349,0,4.0079,0.0852,0.0993,0.0386,,0.2298,0.0746,0.212203,0.0939998,0.282225,0.333067,0.289709,0.304886,0.267636,0.594594,0.092683,4.55364,0.293095,0.002,-0.0105202,1.17495,-0.486264,70.7901,-0.00852025,0.017,-0.49385396018624306,0.07499999925494194,0.00560816,999,,,,,,,9.7,3.233333333,9.7,3.233333333,0.14,0.169,0.194,0.218,0.244,0.272,0.306,0.351,0.425,0.242,0.25,0.257,0.262,0.267,0.272,0.278,0.284,0.294,"Cole Tucker","17326",657061
"Kramer Robertson",,1.03,4.17424,3.5233,0.7079,0.5107,0.1388,0.0095,0.0489,0.4126,0.3138,0.5218,0,1.0781,0.0877,0.0293,0.0122,,0.0918,0.0241,0.20092,0.125005,0.258274,0.484,0.316523,0.287344,0.279303,0.603867,0.0864247,4.66923,0.271685,-0.002,-0.000241746,0.38456,-0.103734,78.8159,-0.00224175,-0.031,-0.10570276598446071,0.019999999552965164,0.00551253,999,,,,,,,4.6,4.6,4.6,4.6,0.084,0.116,0.146,0.178,0.214,0.258,0.314,0.395,0.544,0.254,0.262,0.268,0.274,0.279,0.284,0.289,0.296,0.306,"Kramer Robertson","20022",670298
"Kevin Vicuña",,1.18,4.79437,4.4303,1.0559,0.7716,0.2104,0.0231,0.0508,0.4605,0.424,0.2493,0,1.0145,0.0671,0.0337,0.014,,0.0729,0.021,0.238336,0.0519984,0.211602,0.245737,0.287068,0.330655,0.273039,0.617723,0.0923188,4.73208,0.295731,-0.002,-0.00251209,0.417521,-0.143316,71.8058,-0.00451209,0,-0.16615371825173497,0.05900000035762787,0.00542247,999,,,,,,,1.6,1.6,1.6,1.6,0.09,0.122,0.151,0.182,0.216,0.257,0.309,0.384,0.519,0.242,0.252,0.259,0.266,0.272,0.278,0.285,0.294,0.306,"Kevin Vicuna","sa872466",660631
"Kevin Merrell",,1.02,4.12935,3.7703,0.8659,0.601,0.1637,0.0158,0.0854,0.4166,0.4001,0.2767,0.0041,0.8257,0.0413,0.029,0.0121,,0.0673,0.0189,0.229663,0.0670081,0.199959,0.33511,0.287543,0.349415,0.280322,0.636958,0.119752,4.47466,0.270238,-0.002,-0.0014154,0.383811,-0.0992323,79.5168,-0.0034154,0,-0.10237722098827362,0.017000000923871994,0.00539167,999,,,,,,,1.6,1.6,1.6,1.6,0.083,0.115,0.145,0.177,0.214,0.258,0.315,0.397,0.549,0.246,0.257,0.265,0.272,0.279,0.286,0.294,0.303,0.316,"Kevin Merrell","sa915707",656736
"Keyber Rodriguez","TEX",1.49,6.02463,5.5767,1.2412,0.8852,0.2455,0.0249,0.0855,0.5641,0.5226,0.3338,0.006,1.2888,0.0542,0.0423,0.0176,,0.1061,0.0308,0.222569,0.0554059,0.213922,0.259001,0.271217,0.321498,0.261326,0.592715,0.0989295,4.86752,0.272269,0,-0.00125547,0.467863,-0.236887,67.6303,-0.00125547,0,-0.22439422423485667,0.07400000095367432,0.00520933,999,,,,,,,-0.4,-0.4,-0.4,-0.4,0.093,0.123,0.151,0.18,0.212,0.25,0.298,0.365,0.486,0.235,0.243,0.25,0.255,0.261,0.266,0.272,0.279,0.289,"Keyber Rodriguez","sa3005488",677601
"Brice Matthews","HOU",0.87,3.54375,3.1655,0.6488,0.4201,0.1302,0.0094,0.0892,0.3713,0.3411,0.2899,0,1.1981,0.0532,0.0249,0.0104,,0.1262,0.0354,0.20496,0.0818059,0.338088,0.241966,0.280713,0.336598,0.274402,0.617311,0.131638,5.45012,0.294047,0,0.00487928,0.312497,-0.102044,78.3558,0.00487928,0,-0.08288366626948118,0.014999999664723873,0.00518962,999,,,,,,,2.6,2.6,2.6,2.6,0.066,0.096,0.125,0.157,0.194,0.239,0.3,0.391,0.565,0.243,0.253,0.26,0.267,0.273,0.28,0.287,0.295,0.308,"Brice Matthews","sa3022563",694728
"Will Holland","MIN",0.8,3.24439,2.8929,0.5814,0.3821,0.1304,0.0131,0.0559,0.3179,0.2766,0.2706,0,0.9928,0.0487,0.0228,0.0095,,0.1149,0.0313,0.200975,0.0834055,0.306005,0.272562,0.278423,0.313111,0.265049,0.591535,0.112137,5.68429,0.281468,-0.001,0.00476755,0.261676,-0.117846,70.9077,0.00376755,0,-0.1042306600138545,0.03999999910593033,0.00453625,999,,,,,,,2.6,2.6,2.6,2.6,0.047,0.072,0.099,0.129,0.165,0.211,0.275,0.374,0.575,0.237,0.246,0.253,0.259,0.264,0.27,0.276,0.283,0.294,"Will Holland","sa3011204",683735
"Eddinson Paulino","TOR",0.77,3.1048,2.8262,0.633,0.4185,0.1575,0.0127,0.0443,0.3069,0.2775,0.2198,0.0031,0.7475,0.0279,0.0218,0.0091,,0.0698,0.0212,0.223976,0.0707936,0.240756,0.294047,0.284491,0.335716,0.273876,0.620207,0.11174,5.10682,0.286305,0,0.000140399,0.272474,-0.0907189,77.7886,0.000140399,0,-0.07876639072492253,0.013000000268220901,0.00389705,999,,,,,,,2.6,2.6,2.6,2.6,0.069,0.099,0.128,0.16,0.196,0.241,0.301,0.39,0.559,0.246,0.255,0.261,0.267,0.273,0.279,0.285,0.293,0.303,"Eddinson Paulino","sa3009538",682796
"Kahlil Watson","CLE",1.6,6.48048,5.8749,1.1869,0.7617,0.2419,0.0165,0.1667,0.6398,0.6253,0.4828,0,2.0545,0.0583,0.0455,0.0189,,0.1554,0.0449,0.202029,0.0745006,0.317029,0.234996,0.26743,0.333929,0.265829,0.601359,0.1319,4.92849,0.275789,-0.001,0.00261296,0.526749,-0.231326,72.0234,0.00161296,0,-0.2058344908291474,0.027000000700354576,0.00384151,999,,,,,,,-0.4,-0.2,-0.4,-0.2,0.094,0.125,0.154,0.183,0.216,0.254,0.303,0.372,0.494,0.237,0.246,0.253,0.259,0.265,0.271,0.277,0.285,0.296,"Kahlil Watson","sa3017513",696135
"Andrew Navigato","DET",2.4,9.7239,8.826,1.959,1.2359,0.4399,0.0444,0.2388,1.0029,0.9732,0.6651,0,2.4474,0.1361,0.0683,0.0284,,0.2363,0.0763,0.221958,0.0683985,0.251689,0.271758,0.284689,0.36303,0.284455,0.647718,0.141072,5.16913,0.27709,-0.003,0.000280358,0.936158,-0.201325,85.073,-0.00271964,0,-0.168800012441352,-0.11999999731779099,0.00365101,999,,,,,,,5.2,2.6,5.2,2.6,0.127,0.16,0.189,0.217,0.248,0.283,0.326,0.385,0.485,0.26,0.268,0.274,0.279,0.284,0.289,0.294,0.301,0.31,"Andrew Navigato","sa3010703",685382
"C.J. Hinojosa",,1.02,4.12753,3.8182,0.8585,0.6105,0.1723,0.0132,0.0625,0.3826,0.3673,0.227,0.0041,0.84,0.0413,0.029,0.0121,,0.0362,0.0105,0.224844,0.0549966,0.203512,0.270238,0.273794,0.325991,0.264354,0.599785,0.101147,3.92004,0.270316,-0.002,-0.00391607,0.330595,-0.152235,68.5323,-0.00591607,0,-0.1578811351209879,0.050999999046325684,0.00316452,999,,,,,,,1.6,1.6,1.6,1.6,0.077,0.107,0.135,0.166,0.2,0.242,0.296,0.375,0.521,0.241,0.248,0.254,0.259,0.264,0.268,0.274,0.28,0.289,"C.J. Hinojosa","sa658616",546994
"Euribiel Angeles","ATH",0.68,2.7439,2.5904,0.6327,0.4705,0.1176,0.011,0.0336,0.255,0.2428,0.1043,0,0.3956,0.022,0.0193,0.008,,0.0522,0.015,0.244248,0.0380116,0.144174,0.26365,0.277412,0.337052,0.269168,0.614464,0.0928042,4.63553,0.274754,0,-0.000345293,0.230405,-0.0905707,77.0993,-0.000345293,0,-0.07224423799198121,0.010999999940395355,0.00312158,999,,,,,,,2.6,2.6,2.6,2.6,0.063,0.091,0.119,0.15,0.187,0.232,0.292,0.384,0.559,0.242,0.251,0.257,0.263,0.268,0.274,0.28,0.287,0.297,"Euribiel Angeles","sa3008877",683494
"Milan Tolentino","CLE",1.4,5.68924,5.1747,1.1294,0.7939,0.2426,0.0143,0.0786,0.5297,0.4817,0.4182,0,1.5736,0.0398,0.0399,0.0166,,0.112,0.0301,0.218254,0.0735072,0.276592,0.26576,0.279836,0.316231,0.265313,0.596067,0.0979767,4.63551,0.29497,0,0.000328785,0.460071,-0.205446,71.6603,0.000328785,0,-0.18415395347983576,0.023000000044703484,0.00294341,999,,,,,,,0.6,0.6,0.6,0.6,0.093,0.124,0.153,0.182,0.215,0.253,0.302,0.371,0.494,0.238,0.247,0.253,0.259,0.264,0.27,0.276,0.283,0.293,"Milan Tolentino","sa3014544",675455
"Ben Ross","MIN",1.3,5.29081,4.8409,0.9746,0.6367,0.2194,0.0122,0.1063,0.4955,0.4732,0.355,0,1.5539,0.0423,0.0371,0.0155,,0.1061,0.0303,0.201326,0.0670975,0.293698,0.228457,0.260061,0.317565,0.255718,0.577626,0.116239,4.53319,0.269843,0,0.000787542,0.386992,-0.231917,64.3436,0.000787542,0,-0.21506927884183824,0.06499999761581421,0.00271647,999,,,,,,,0.6,0.6,0.6,0.6,0.081,0.11,0.138,0.167,0.199,0.238,0.289,0.361,0.492,0.228,0.237,0.244,0.249,0.255,0.26,0.267,0.274,0.285,"Ben Ross","sa3020353",805346
"Jancarlos Cintron",,2.11,8.55186,7.9452,1.8218,1.3636,0.3571,0.0298,0.0713,0.7587,0.6938,0.4276,0,1.4619,0.0941,0.06,0.025,,0.118,0.0352,0.229296,0.0500008,0.170945,0.292496,0.274836,0.308664,0.258737,0.5835,0.0793687,4.31937,0.270473,-0.005,-0.00553581,0.6463,-0.35408,64.6683,-0.0105358,0,-0.3640556363388896,0.10499999672174454,0.00267256,999,,,,,,,3.2,1.6,3.2,1.6,0.109,0.139,0.166,0.193,0.222,0.255,0.297,0.354,0.451,0.233,0.242,0.248,0.253,0.258,0.263,0.269,0.275,0.285,"Jancarlos Cintron","sa3004065",676857
"Jeremy Rivas","STL",1.78,7.21431,6.556,1.4483,1.1298,0.2475,0.0177,0.0534,0.6401,0.5445,0.5144,0,1.5557,0.0721,0.0507,0.0211,,0.1853,0.0554,0.220912,0.0713028,0.215641,0.330655,0.282878,0.288514,0.257276,0.571393,0.0676022,4.56912,0.279114,-0.001,0.00107688,0.536733,-0.307182,64.2987,0.0000768801,0,-0.307915190802305,0.08900000154972076,0.00220275,999,,,,,,,1.6,0.8,1.6,0.8,0.104,0.134,0.161,0.188,0.218,0.252,0.295,0.354,0.457,0.23,0.239,0.245,0.251,0.256,0.262,0.268,0.275,0.286,"Jeremy Rivas","sa3015193",692405
"Mikey Romero","BOS",0.49,1.98987,1.8608,0.4394,0.278,0.1056,0.0097,0.0461,0.206,0.2112,0.0913,0.004,0.4738,0.0179,0.014,0.0058,,0.0146,0.0041,0.236135,0.0458823,0.238106,0.192697,0.276512,0.377633,0.283104,0.654145,0.141498,4.16939,0.29028,0,-0.0017649,0.18941,-0.0433619,77.1366,-0.0017649,0,-0.05382112553343177,0.00800000037997961,0.00211847,999,,,,,,,-2,,-2,,0.051,0.078,0.106,0.138,0.177,0.226,0.294,0.4,0.613,0.251,0.261,0.269,0.276,0.282,0.289,0.296,0.304,0.317,"Mikey Romero","sa3020216",702540
"Michael Arroyo","SEA",0.57,2.30534,2.0556,0.408,0.2808,0.0722,0.0065,0.0486,0.2143,0.2006,0.183,0,0.6691,0.0438,0.0162,0.0067,,0.0283,0.0082,0.198482,0.0793809,0.290239,0.273502,0.276168,0.310907,0.263533,0.587075,0.112425,4.17736,0.265416,-0.001,-0.00166725,0.183123,-0.0865513,75.5444,-0.00266725,0,-0.06717607169412076,0.008999999612569809,0.00192858,999,,,,,,,-2,-2,-2,-2,0.042,0.066,0.091,0.12,0.156,0.202,0.267,0.369,0.58,0.235,0.244,0.251,0.257,0.262,0.268,0.275,0.283,0.294,"Michael Arroyo","sa3018429",703197
"Morgan McCullough","SEA",0.37,1.4948,1.3254,0.2562,0.1755,0.0541,0.0048,0.0218,0.1339,0.1166,0.1336,0.0045,0.4632,0.0209,0.0105,0.0044,,0.0284,0.0084,0.1933,0.0893764,0.309874,0.288428,0.275564,0.290705,0.255022,0.566268,0.0974046,4.56818,0.275473,-0.001,-0.000291037,0.1085,-0.0663594,69.558,-0.00129104,0,-0.05335795565042645,0.017999999225139618,0.00149464,999,,,,,,,-1,,-1,,0.037,0.059,0.083,0.111,0.145,0.19,0.253,0.355,0.566,0.227,0.236,0.242,0.248,0.254,0.26,0.266,0.274,0.285,"Morgan McCullough","sa3009868",668833
