Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Vladimir Guerrero Jr.","TOR",143.1,640.517,561.951,167.997,101.58,33.0119,0.8343,32.5707,96.9908,96.8609,66.4857,8.3267,91.5981,6.4052,4.3827,1.2921,,4.7787,1.534,0.298954,0.1038,0.143007,0.725842,0.376844,0.534548,0.386357,0.911392,0.235594,3.20606,0.306281,-1.883,-0.976824,114.198,39.2719,156.91,-2.85982,-2.382,38.84888195991516,-13.86400032043457,4.78556,13.09000015258789,,,,,,,1010.3,7.065034965,1010.3,7.065034965,0.352,0.363,0.371,0.379,0.385,0.392,0.4,0.409,0.422,0.367,0.373,0.378,0.382,0.386,0.39,0.394,0.399,0.406,"Vladimir Guerrero Jr.","19611",665489
"Bryce Harper","PHI",138.93,621.074,530.235,148.818,84.9764,34.1087,0.7601,28.9727,93.2536,88.2646,81.0502,9.3161,133.831,4.3475,4.2618,1.18,,9.8722,2.9822,0.280664,0.1305,0.215484,0.605615,0.377832,0.511783,0.378115,0.889614,0.231118,3.84679,0.322431,-1.379,-0.504508,106.612,33.9595,143.574,-1.88351,1.675,30.478373527526855,-10.097000360488892,4.24097,22.760000228881836,,,,,,,946.9,6.812230215,946.9,6.812230215,0.344,0.355,0.363,0.37,0.377,0.384,0.392,0.401,0.414,0.358,0.365,0.37,0.374,0.378,0.382,0.386,0.391,0.398,"Bryce Harper","11579",547180
"Freddie Freeman","LAD",144.97,643.767,558.886,160.953,101.293,33.6854,2.3341,23.6407,91.127,89.3324,70.6213,8.369,107.474,9.0127,4.5432,0.704,,10.3399,2.5527,0.287989,0.1097,0.166945,0.657102,0.374126,0.483513,0.3673,0.857639,0.195524,4.45422,0.317621,0.155,-0.327779,104.904,29.5971,138.583,-0.172779,-0.175,29.529527857899666,-12.40900020301342,3.98225,26.43000030517578,,,,,,,928.8,6.405517241,928.8,6.405517241,0.335,0.345,0.353,0.36,0.366,0.373,0.38,0.389,0.401,0.348,0.355,0.359,0.363,0.367,0.371,0.375,0.38,0.387,"Freddie Freeman","5361",518692
"Yandy Díaz","TBR",130.76,604.636,531.333,154.987,107.631,28.9589,0.8311,17.5659,84.5891,61.8589,61.0682,0,90.8579,6.0464,3.5444,2.6442,,2.5607,0.6848,0.291694,0.101,0.150269,0.672129,0.368944,0.448505,0.357131,0.817449,0.156811,2.94152,0.322241,-1.826,-1.14437,93.578,22.8489,139.054,-2.97037,-0.89,24.04824924468994,-12.301999688148499,3.29478,197.39999389648438,,,,,,,799.9,6.10610687,799.9,6.10610687,0.324,0.335,0.343,0.35,0.356,0.363,0.37,0.379,0.391,0.337,0.344,0.349,0.353,0.357,0.361,0.365,0.37,0.377,"Yandy Diaz","16578",650490
"Matt Olson","ATL",143.16,627.137,542.153,136.541,76.213,27.0592,1.2484,32.0208,86.3737,94.4701,74.5666,5.0171,151.477,5.6442,4.2596,0.514,,0.7435,0.2297,0.25185,0.1189,0.241538,0.492262,0.345905,0.483554,0.35513,0.829459,0.231703,2.39854,0.288004,-0.426,-1.1393,96.0505,22.6892,127.5,-1.5653,0.483,19.05818808078766,-11.447000294923782,2.94295,35.400001525878906,,,,,,,854.9,5.978321678,854.9,5.978321678,0.322,0.332,0.34,0.347,0.354,0.361,0.368,0.377,0.39,0.337,0.343,0.347,0.351,0.355,0.359,0.362,0.367,0.374,"Matt Olson","14344",621566
"Christian Walker","HOU",129.06,555.999,489.376,119.309,66.8464,24.191,0.8162,27.4558,72.3196,82.6635,55.4887,3.336,127.776,7.228,3.5331,0.3731,,4.606,1.4545,0.243799,0.0998,0.229814,0.434265,0.327606,0.464878,0.340405,0.792484,0.221079,3.51625,0.272016,0.139,-0.664119,78.566,13.5263,124.784,-0.525119,3.595,15.241921842098236,-7.252999544143677,2.73928,101.73999786376953,,,,,,,699.2,5.420155038,699.2,5.420155038,0.305,0.316,0.325,0.332,0.339,0.346,0.354,0.364,0.377,0.321,0.327,0.332,0.336,0.34,0.344,0.348,0.353,0.361,"Christian Walker","13419",572233
"Vinnie Pasquantino","KCR",127.66,563.923,500.396,135.879,81.5461,29.6533,1.8908,22.7888,73.0722,79.0707,54.0238,1.6918,78.362,5.0753,4.0209,0.4063,,1.7943,0.539,0.271543,0.0958,0.138959,0.689413,0.346003,0.474984,0.35337,0.820987,0.203441,3.0626,0.280436,-1.077,-0.956117,85.5699,19.6033,127.889,-2.03312,0.835,15.962421417236328,-10.371000349521637,2.51895,114.05000305175781,,,,,,,754.2,5.8921875,754.2,5.8921875,0.317,0.329,0.337,0.345,0.352,0.36,0.368,0.377,0.391,0.331,0.339,0.344,0.349,0.353,0.357,0.362,0.368,0.376,"Vinnie Pasquantino","27676",686469
"Pete Alonso","NYM",143.42,627.856,546.285,130.465,71.6947,23.0599,0.7385,34.9721,84.8794,95.7506,64.8575,5.6507,146.623,11.9293,4.3067,0.4772,,3.7204,1.0616,0.238822,0.1033,0.23353,0.442342,0.330346,0.475792,0.344825,0.806138,0.23697,3.07152,0.258791,-1.538,-0.813156,90.9532,17.5078,125.271,-2.35116,-1.207,16.622211933135986,-13.411000490188599,2.491,49.209999084472656,,,,,,,819.2,5.728671328,819.2,5.728671328,0.311,0.322,0.33,0.337,0.344,0.351,0.358,0.367,0.38,0.326,0.333,0.337,0.341,0.345,0.348,0.352,0.357,0.364,"Pete Alonso","19251",624413
"Luis Arraez","SDP",134.43,619.944,570.944,175.645,134.709,29.7489,2.1158,9.0715,79.6325,55.4013,37.1346,4.3396,38.1962,5.5795,3.6737,2.6119,,7.6836,2.2052,0.30764,0.0598999,0.0616123,0.972207,0.353714,0.414822,0.333883,0.768536,0.107182,4.29569,0.315869,0.434,-0.722447,84.3476,11.8277,118.07,-0.288447,1.481,13.107280731201172,-11.621000289916992,2.28564,193.8300018310547,,,,,,,736.2,5.49402985,736.2,5.49402985,0.303,0.313,0.32,0.327,0.333,0.339,0.346,0.354,0.366,0.315,0.321,0.326,0.33,0.334,0.337,0.342,0.346,0.353,"Luis Arraez","18568",650333
"Paul Goldschmidt","NYY",136.13,592.818,527.73,133.925,83.6936,26.5343,0.7959,22.9013,74.134,77.8287,56.3178,2.3713,154.044,4.1497,3.9255,0.6958,,7.5044,1.7717,0.253776,0.0950001,0.259851,0.365595,0.328298,0.43726,0.331408,0.765558,0.183484,3.6903,0.312999,-0.136,-0.335735,79.4759,10.1291,116.904,-0.471735,-0.679,10.994079679250717,-12.172000050544739,1.91931,176.52999877929688,,,,,,,712.2,5.236764705,712.2,5.236764705,0.297,0.308,0.316,0.324,0.33,0.337,0.345,0.354,0.367,0.311,0.318,0.323,0.327,0.331,0.335,0.34,0.345,0.352,"Paul Goldschmidt","9218",502671
"Josh Naylor","ARI",129.86,566.905,509.912,137.46,85.2873,29.3932,0.6624,22.1169,72.0866,80.4454,47.0531,6.236,89.9994,5.669,3.8935,0.3776,,6.8109,2.069,0.269576,0.083,0.158756,0.522816,0.335698,0.459939,0.340298,0.795637,0.190364,3.58594,0.287145,-1.27,-0.51579,80.0583,13.7428,117.076,-1.78579,1.187,9.79013442993164,-10.28100037574768,1.89903,104.0199966430664,,,,,,,720.5,5.542307692,720.5,5.542307692,0.306,0.317,0.325,0.332,0.339,0.346,0.354,0.363,0.376,0.32,0.327,0.332,0.336,0.34,0.344,0.348,0.354,0.361,"Josh Naylor","18839",647304
"Triston Casas","BOS",114.54,487.846,415.012,102.41,58.3742,20.5521,1.1989,22.2845,63.9104,68.5392,65.7616,4.3906,126.869,3.4149,3.1698,0.4877,,1.5866,0.526,0.246763,0.1348,0.26006,0.518342,0.352074,0.463151,0.351128,0.815225,0.216388,2.95352,0.297832,-0.815,-0.867745,73.1458,16.0785,124.986,-1.68274,-0.736,12.26425850391388,-10.902999818325043,1.82015,128.60000610351562,,,,,,,637.6,5.544347826,637.6,5.544347826,0.312,0.324,0.334,0.342,0.35,0.358,0.366,0.377,0.392,0.327,0.335,0.341,0.346,0.351,0.356,0.361,0.367,0.376,"Triston Casas","22514",671213
"Jake Cronenworth","SDP",126.28,534.963,472.653,114.396,73.3031,24.2368,3.6049,13.2511,59.2671,58.9061,48.0397,0.535,102.235,9.6293,3.9305,0.7103,,4.1475,1.2883,0.242029,0.0898,0.191106,0.469895,0.322066,0.392668,0.314022,0.714734,0.150639,4.22997,0.280104,0.797,-0.721734,64.2334,1.65445,104.701,0.0752655,-0.99,3.0827988609671593,-3.3420000076293945,1.8131,286.8999938964844,,,,,,,558.8,4.434920634,558.8,4.434920634,0.281,0.292,0.299,0.306,0.313,0.32,0.327,0.336,0.348,0.295,0.301,0.306,0.31,0.314,0.317,0.322,0.327,0.333,"Jake Cronenworth","18036",630105
"Nathaniel Lowe","WSN",137.96,593.354,516.599,134.077,91.1858,23.7912,1.5996,17.5006,67.783,70.0739,67.5237,1.1867,131.216,4.7468,3.9831,0.5015,,1.8256,0.5392,0.259538,0.1138,0.221143,0.514599,0.348059,0.413414,0.334294,0.761473,0.153876,2.84806,0.313491,-1.531,-1.13396,80.9259,11.5165,115.033,-2.66496,1.115,8.001587152481079,-10.381999731063843,1.79485,261.7200012207031,,,,,,,703.6,5.098550724,703.6,5.098550724,0.302,0.312,0.32,0.327,0.333,0.34,0.347,0.356,0.368,0.315,0.322,0.326,0.33,0.334,0.338,0.342,0.347,0.354,"Nathaniel Lowe","19566",663993
"Salvador Perez","KCR",125.9,545.006,503.565,131.342,84.6293,22.9364,0.6365,23.1403,64.7098,77.5568,28.8308,5.9951,119.446,8.7201,3.5273,0.3635,,0.4802,0.1558,0.260825,0.0528999,0.219164,0.241372,0.310099,0.44676,0.32275,0.75686,0.185935,2.07964,0.296846,-1.69,-0.884042,69.2681,5.51429,106.351,-2.57404,0.838,1.3864171504974365,1.2450000047683716,1.74996,72.87999725341797,,,,,,,632.2,5.017460317,632.2,5.017460317,0.288,0.299,0.307,0.315,0.322,0.329,0.337,0.346,0.36,0.302,0.309,0.314,0.318,0.322,0.326,0.331,0.336,0.344,"Salvador Perez","7304",521692
"Jake Burger","TEX",129.96,529.109,482.309,118.786,69.4943,21.6756,1.4199,26.1966,65.6404,74.272,33.0164,1.0582,141.654,8.4657,3.8744,1.4435,,1.9191,0.6295,0.246287,0.0624,0.267722,0.233077,0.303731,0.460061,0.327636,0.763792,0.213774,3.26768,0.290859,-0.143,-0.738652,69.3282,7.43408,114.274,-0.881652,2.47,7.75983190536499,-8.458000421524048,1.74952,113.5999984741211,,,,,,,622.3,4.786923076,622.3,4.786923076,0.291,0.303,0.311,0.319,0.326,0.334,0.342,0.352,0.366,0.307,0.314,0.319,0.323,0.327,0.331,0.336,0.341,0.349,"Jake Burger","22275",669394
"Nolan Schanuel","LAA",121.51,507.885,435.899,113.317,79.3979,18.826,0.7051,14.3876,60.2379,53.8234,60.5399,0.5079,84.8259,6.6025,3.3958,1.4483,,7.048,1.8735,0.259961,0.1192,0.167018,0.713696,0.356331,0.405405,0.336722,0.761736,0.145444,3.55254,0.290898,-0.874,-0.501729,70.2614,10.8499,118.876,-1.37573,-0.945,9.593342423439026,-11.071000397205353,1.59595,311.2099914550781,,,,,,,600.9,4.925409836,600.9,4.925409836,0.299,0.311,0.32,0.328,0.335,0.343,0.351,0.362,0.376,0.311,0.32,0.326,0.331,0.336,0.341,0.347,0.353,0.363,"Nolan Schanuel","33189",694384
"Spencer Horwitz","PIT",91.37,395.217,336.478,90.2615,59.1018,21.0217,0.776,9.362,48.5629,43.0671,50.1531,1.5809,75.2701,5.1378,2.6351,0.8131,,2.3261,0.7426,0.268254,0.1269,0.190453,0.666308,0.369044,0.418813,0.346406,0.787856,0.150559,3.14413,0.3179,-0.719,-0.725896,57.7554,11.5236,120.235,-1.4449,1.613,8.118157029151917,-6.148000121116638,1.56272,379.4800109863281,,,,,,,485.2,5.331868131,485.2,5.331868131,0.308,0.32,0.33,0.337,0.345,0.353,0.361,0.372,0.386,0.325,0.332,0.337,0.342,0.346,0.35,0.355,0.361,0.368,"Spencer Horwitz","26477",687462
"LaMonte Wade Jr.","SFG",97.16,442.518,372.742,92.4999,61.1758,17.0173,0.9927,13.3141,58.1543,42.8087,60.0497,3.9827,93.8193,5.3102,2.7143,1.7011,,3.1346,0.7836,0.24816,0.1357,0.212012,0.640057,0.358108,0.406299,0.335632,0.764407,0.158139,3.47406,0.295113,-0.372,-0.657683,60.8304,9.0655,117.537,-1.02968,-0.691,8.250311851501465,-8.555999755859375,1.49036,431.4100036621094,,,,,,,517.3,5.33298969,517.3,5.33298969,0.298,0.31,0.319,0.327,0.334,0.342,0.35,0.36,0.374,0.314,0.321,0.326,0.331,0.335,0.34,0.344,0.35,0.358,"LaMonte Wade Jr.","18126",664774
"Spencer Steer","CIN",120.6,519.793,453.772,110.907,65.4735,24.6541,2.2503,18.5289,65.1764,65.3712,54.5263,0.5198,108.905,7.2771,3.551,0.6667,,13.8702,3.9578,0.244411,0.1049,0.209517,0.500677,0.332694,0.43116,0.332949,0.763854,0.186749,5.18274,0.280028,0.275,0.170685,70.3302,9.52584,107.289,0.445685,0.138,4.976455479860306,-8.865999713540077,1.386,154.6699981689453,,,,,,,631.5,5.219008264,631.5,5.219008264,0.298,0.309,0.318,0.325,0.332,0.339,0.347,0.356,0.369,0.313,0.32,0.325,0.329,0.333,0.337,0.341,0.346,0.353,"Spencer Steer","26323",668715
"Carlos Santana","CLE",119.58,509.526,447.668,106.336,67.119,20.1792,0.5015,18.5359,58.7861,63.5544,54.3664,1.5286,92.5777,3.5667,3.3685,0.5566,,2.8154,0.8174,0.237533,0.1067,0.181694,0.587252,0.322748,0.409066,0.319767,0.731813,0.171533,2.81197,0.258293,-0.591,-0.742872,63.5354,3.93199,109.965,-1.33387,1.794,4.475549101829529,-8.407999634742737,1.34807,345.5199890136719,,,,,,,564.8,4.706666666,564.8,4.706666666,0.284,0.295,0.304,0.311,0.319,0.326,0.334,0.343,0.357,0.298,0.305,0.311,0.315,0.319,0.324,0.328,0.334,0.342,"Carlos Santana","2396",467793
"Ryan Mountcastle","BAL",111.57,452.653,414.064,107.797,68.7185,20.2646,1.3008,17.5126,54.0666,59.6464,31.3689,0.4527,107.532,2.7159,3.2998,1.2052,,2.7495,0.8874,0.260338,0.0693,0.23756,0.291716,0.31428,0.442445,0.326465,0.756726,0.182107,3.49431,0.308855,-0.258,-0.617297,58.8838,5.93325,116.057,-0.875297,0.803,7.441065609455109,-9.62000036239624,1.33337,233.74000549316406,,,,,,,528.6,4.719642857,528.6,4.719642857,0.289,0.301,0.31,0.318,0.325,0.333,0.341,0.351,0.366,0.306,0.313,0.318,0.322,0.326,0.33,0.335,0.34,0.347,"Ryan Mountcastle","18373",663624
"Michael Busch","CHC",110.17,472.038,414.355,98.3443,58.4501,21.4876,1.6911,16.7155,56.0204,58.8079,49.2335,0.472,130.273,4.7204,3.0885,0.6403,,2.383,0.7691,0.237343,0.1043,0.275981,0.377925,0.323078,0.418387,0.323709,0.741465,0.181044,3.60206,0.30182,-0.198,-0.718305,60.3584,5.14028,110.09,-0.916305,0.616,4.779345512390137,-8.146999537944794,1.27565,254.47999572753906,,,,,,,529.9,4.817272727,529.9,4.817272727,0.287,0.299,0.307,0.315,0.322,0.33,0.338,0.348,0.362,0.303,0.31,0.315,0.319,0.323,0.327,0.332,0.337,0.345,"Michael Busch","26319",683737
"Luke Raley","SEA",98.79,412.225,367.036,84.4877,50.8613,15.1083,1.2853,17.2329,47.6605,51.5754,28.6496,0,126.37,12.779,3.0449,0.7152,,8.5412,2.5082,0.230189,0.0695,0.306557,0.226711,0.305986,0.419211,0.316174,0.725197,0.189022,4.78205,0.29696,0.029,-0.035988,50.2101,1.98886,112.573,-0.00698796,0.269,5.923355665057898,-7.533999979496002,1.25287,302.6700134277344,,,,,,,447.1,4.516161616,447.1,4.516161616,0.277,0.289,0.298,0.307,0.315,0.323,0.332,0.342,0.358,0.294,0.301,0.306,0.311,0.316,0.32,0.325,0.331,0.339,"Luke Raley","19354",670042
"Andrew Vaughn","CHW",135.43,591.607,538.8,137.583,86.1688,27.8433,1.2559,22.3153,67.2109,75.7597,40.4067,0,120.799,7.6909,4.146,0.5634,,1.5948,0.5009,0.255351,0.0682999,0.204188,0.334496,0.314158,0.43594,0.324888,0.750098,0.180588,2.66699,0.288291,-1.325,-0.943595,76.2087,7.0037,111.812,-2.26859,-1.952,5.7272865772247314,-13.545999884605408,1.2293,264.3399963378906,,,,,,,672.5,4.981481481,672.5,4.981481481,0.291,0.302,0.31,0.317,0.324,0.331,0.339,0.348,0.36,0.306,0.312,0.317,0.321,0.325,0.329,0.333,0.338,0.345,"Andrew Vaughn","26197",683734
"Tyler Soderstrom","ATH",104.63,437.399,396.282,93.0464,53.714,17.4037,1.0763,20.8524,51.8215,59.2558,32.7612,1.3122,112.306,4.374,3.3047,0.6777,,1.3646,0.438,0.234799,0.0749,0.256759,0.291713,0.298088,0.442008,0.318012,0.740097,0.20721,3.05636,0.27097,-0.433,-0.611137,53.9236,2.75746,111.457,-1.04414,0.186,4.689745783805847,-7.532999858260155,1.20456,271.80999755859375,,,,,,,490.1,4.667619047,490.1,4.667619047,0.276,0.29,0.299,0.308,0.316,0.325,0.334,0.345,0.362,0.292,0.301,0.307,0.312,0.317,0.323,0.328,0.335,0.345,"Tyler Soderstrom","27467",691016
"Ryan O'Hearn","BAL",87.6,359.378,326.622,87.922,57.991,15.6021,1.4494,12.8796,42.3456,46.7404,26.7018,1.4375,65.7164,2.875,2.4629,0.7164,,2.8062,0.8288,0.269186,0.0743,0.182861,0.406319,0.327603,0.444127,0.332807,0.77173,0.174942,3.86519,0.299583,-0.478,-0.454206,48.5845,6.54515,120.518,-0.932206,0.011,7.504990756511688,-8.19500032812357,1.16601,351.69000244140625,,,,,,,433,4.920454545,433,4.920454545,0.291,0.304,0.314,0.323,0.331,0.34,0.349,0.36,0.377,0.31,0.317,0.323,0.328,0.332,0.337,0.342,0.348,0.357,"Ryan O'Hearn","16442",656811
"Jonathan Aranda","TBR",74.59,306.283,267.6,68.2003,43.7524,12.8639,0.5606,11.0234,35.5793,36.5371,31.5471,0.9188,78.8884,4.5942,1.9792,0.5623,,1.2132,0.3583,0.254859,0.103,0.257567,0.399895,0.341298,0.430702,0.336661,0.771999,0.175842,2.78811,0.318238,0.135,-0.525777,42.3564,6.52809,124.655,-0.390777,0.161,8.249522745609283,-7.636999860405922,1.11773,320.07000732421875,,,,,,,372.5,4.966666666,372.5,4.966666666,0.293,0.307,0.317,0.326,0.335,0.344,0.354,0.366,0.383,0.313,0.321,0.326,0.331,0.336,0.341,0.346,0.352,0.361,"Jonathan Aranda","21837",666018
"Jeimer Candelario","CIN",105.81,447.38,402.053,97.2503,56.9067,22.0827,1.6481,16.6128,52.6607,56.985,34.7167,0.8948,106.665,6.7107,3.2902,0.6099,,4.8537,1.6007,0.241884,0.0776,0.23842,0.325475,0.3104,0.428968,0.320017,0.739368,0.187083,4.31298,0.285882,-0.38,-0.446586,55.876,3.54231,98.5852,-0.826586,-0.46,-1.5834787487983704,-4.8810000121593475,0.871017,308.2200012207031,,,,,,,506.1,4.774528301,506.1,4.774528301,0.283,0.295,0.303,0.311,0.319,0.326,0.335,0.345,0.359,0.3,0.306,0.311,0.316,0.32,0.324,0.328,0.333,0.341,"Jeimer Candelario","13621",600869
"Ty France","MIN",107.02,431.559,384.386,99.3653,66.7705,21.1298,0.4669,10.9981,47.8032,47.5152,30.2955,0.4316,81.4899,12.5152,3.1311,1.2312,,1.3862,0.4306,0.258504,0.0702001,0.188827,0.37177,0.33039,0.40174,0.321603,0.73213,0.143236,2.63838,0.29952,-1.165,-0.75861,54.4511,3.96815,110.689,-1.92361,-0.666,3.3545215129852295,-10.150000214576721,0.783958,447.9100036621094,,,,,,,465.6,4.351401869,465.6,4.351401869,0.285,0.297,0.305,0.313,0.32,0.328,0.336,0.346,0.36,0.302,0.308,0.313,0.317,0.321,0.325,0.329,0.335,0.342,"Ty France","17982",664034
"Christian Encarnacion-Strand","CIN",93.15,375.319,342.38,88.7181,53.3136,16.8737,0.8273,17.7035,45.3959,52.6798,24.9587,0.7506,96.3799,4.5038,2.5883,0.8883,,2.342,0.676,0.259122,0.0665,0.256795,0.258962,0.315627,0.46836,0.336387,0.783987,0.209238,3.23135,0.307576,-0.236,-0.452764,51.8209,7.91684,109.603,-0.688764,0.291,3.6213654279708862,-9.049000144004822,0.730263,229.16000366210938,,,,,,,471.6,5.070967741,471.6,5.070967741,0.292,0.306,0.316,0.326,0.334,0.344,0.354,0.366,0.383,0.309,0.318,0.325,0.33,0.336,0.341,0.347,0.354,0.364,"Christian Encarnacion-Strand","30011",687952
"Josh Bell","WSN",114.77,490.338,433.678,108.74,70.5603,19.7696,1.156,17.2541,56.7349,60.1529,48.5435,1.471,96.8404,3.9227,3.5752,0.6184,,1.041,0.362,0.250739,0.0990001,0.197497,0.501273,0.329181,0.421012,0.326637,0.750193,0.170273,2.47628,0.283099,-1.383,-0.89778,63.8539,6.49512,109.879,-2.28078,-0.112,3.511948823928833,-13.17900039255619,0.688005,331.8999938964844,,,,,,,560.8,4.876521739,560.8,4.876521739,0.292,0.303,0.311,0.318,0.325,0.333,0.34,0.35,0.363,0.308,0.314,0.319,0.323,0.326,0.33,0.334,0.339,0.346,"Josh Bell","13145",605137
"Coby Mayo","BAL",38.08,152.329,135.244,31.5748,18.7884,6.7414,0.5865,5.4584,17.7905,17.9735,13.7248,0.457,42.6288,1.8279,1.0682,0.464,,1.3036,0.3763,0.233466,0.0901,0.279848,0.321961,0.310326,0.413064,0.314399,0.72339,0.179598,4.10837,0.296021,0.011,-0.159112,18.3365,0.517399,107.57,-0.148112,0.031,1.1712618172168732,-0.4540000148117542,0.598517,404.6199951171875,,,,,,,167.1,4.397368421,167.1,4.397368421,0.257,0.275,0.288,0.3,0.311,0.323,0.336,0.352,0.376,0.289,0.297,0.303,0.309,0.314,0.319,0.324,0.331,0.341,"Coby Mayo","28312",691723
"Rhys Hoskins","MIL",109.2,457.053,401.452,89.8229,50.3789,16.9429,0.8011,21.7,54.8138,61.0988,46.4823,0.4571,128.143,5.0276,3.3879,0.7036,,2.2636,0.707,0.223745,0.1017,0.280369,0.362737,0.309703,0.432102,0.321923,0.741805,0.208357,3.04564,0.267153,-1.412,-0.634161,57.7852,4.32,105.97,-2.04616,-1.3,1.2169313430786133,-10.805000066757202,0.581687,277.739990234375,,,,,,,518.8,4.759633027,518.8,4.759633027,0.283,0.296,0.305,0.313,0.32,0.328,0.337,0.347,0.362,0.3,0.307,0.312,0.317,0.321,0.326,0.331,0.336,0.345,"Rhys Hoskins","16472",656555
"Pavin Smith","ARI",72.43,292.971,255.657,63.8656,41.175,12.5845,0.9583,9.1479,33.7822,34.2373,32.8128,0.8789,64.3745,1.7578,2.0104,0.7329,,1.7044,0.492,0.249809,0.112,0.21973,0.509717,0.336835,0.413876,0.328244,0.750712,0.164067,3.32176,0.297144,-0.51,-0.449263,38.5308,4.25962,108.962,-0.959263,0.242,2.1805391907691956,-6.564000234007835,0.554887,384.19000244140625,,,,,,,339.2,4.711111111,339.2,4.711111111,0.285,0.299,0.309,0.318,0.326,0.335,0.345,0.357,0.374,0.306,0.313,0.319,0.323,0.328,0.332,0.337,0.343,0.351,"Pavin Smith","19892",656976
"Seth Brown","ATH",56.76,231.528,211.405,50.5164,30.8577,9.053,0.6159,9.9898,26.2214,29.7472,16.4154,0.2315,61.8149,1.6207,1.5913,0.4959,,2.6597,0.7589,0.238955,0.0709001,0.266986,0.265557,0.296722,0.429368,0.313424,0.72609,0.190413,3.98587,0.287032,-0.387,-0.159483,27.6884,0.604634,108.23,-0.546483,-0.64,1.6336579322814941,-4.031000018119812,0.549518,474.1700134277344,,,,,,,257.3,4.514035087,257.3,4.514035087,0.265,0.28,0.291,0.301,0.311,0.321,0.332,0.345,0.365,0.292,0.299,0.304,0.309,0.313,0.317,0.322,0.328,0.335,"Seth Brown","18171",664913
"Jonah Bride","MIA",81.27,348.071,298.183,70.5326,46.7664,14.1247,0.7431,8.8984,37.5761,37.5044,42.4298,0.3481,74.7843,4.873,2.262,0.3231,,1.6645,0.5727,0.236541,0.1219,0.214854,0.567362,0.338853,0.378421,0.319177,0.717274,0.14188,2.86609,0.28434,-0.588,-0.638734,43.2375,2.52086,101.873,-1.22673,1.124,-0.44723546504974365,-6.100000023841858,0.52092,460.5299987792969,,,,,,,372.5,4.598765432,372.5,4.598765432,0.28,0.292,0.301,0.31,0.318,0.326,0.335,0.345,0.361,0.297,0.304,0.31,0.314,0.319,0.323,0.328,0.334,0.342,"Jonah Bride","24703",681146
"DJ LeMahieu","NYY",57.69,240.487,212.677,52.7398,38.6183,8.6357,0.6235,4.8623,26.5062,23.034,23.5677,0.2405,44.6622,1.9239,1.6178,0.7,,1.8313,0.5563,0.247981,0.0980001,0.185716,0.527688,0.326254,0.363036,0.306001,0.68929,0.115055,3.38903,0.290571,-0.599,-0.363129,27.323,-0.808661,99.0318,-0.962129,-1.249,-1.2285327911376953,-2.11899995803833,0.482226,645.0499877929688,,,,,,,241.6,4.165517241,241.6,4.165517241,0.261,0.275,0.286,0.295,0.304,0.313,0.323,0.336,0.353,0.283,0.29,0.296,0.301,0.305,0.31,0.315,0.321,0.33,"DJ LeMahieu","9874",518934
"Justin Turner","CHC",71.71,309.405,273.657,69.3565,48.2966,13.4155,0.2995,7.3448,34.1682,33.9652,28.2796,0.6188,59.4657,4.9505,2.1232,0.3941,,1.3572,0.4146,0.253443,0.0914001,0.192194,0.475562,0.331984,0.385173,0.316383,0.717157,0.13173,2.72331,0.296749,-1.157,-0.535035,37.7386,1.54504,105.16,-1.69203,0.068,0.2170339822769165,-5.907999828457832,0.47637,519.8300170898438,,,,,,,316.8,4.4,316.8,4.4,0.275,0.288,0.298,0.306,0.315,0.323,0.332,0.343,0.36,0.294,0.302,0.307,0.312,0.316,0.32,0.325,0.331,0.339,"Justin Turner","5235",457759
"Donovan Solano","SEA",63.85,270.12,243.96,62.2823,45.047,12.1495,0.4523,4.6335,27.4824,25.4931,19.0434,0.2701,60.0631,4.592,1.8735,0.6502,,1.3789,0.4003,0.255297,0.0704999,0.222357,0.317057,0.31884,0.365784,0.302451,0.684624,0.110488,3.10004,0.31826,-0.729,-0.426283,29.918,-1.68007,102.921,-1.15528,-0.994,-0.25261175632476807,-4.427000105381012,0.446673,632.7100219726562,,,,,,,258.9,4.0453125,258.9,4.0453125,0.259,0.273,0.283,0.292,0.3,0.309,0.319,0.331,0.348,0.278,0.286,0.292,0.297,0.302,0.307,0.312,0.318,0.327,"Donovan Solano","8623",456781
"Ben Rice","NYY",40.54,158.803,138.3,31.3493,18.3364,5.5743,0.1986,7.24,19.6397,20.3867,16.8331,0,39.8165,1.9056,1.1863,0.5783,,1.676,0.5206,0.226676,0.106,0.250729,0.422767,0.316562,0.426904,0.324144,0.743467,0.200228,3.46034,0.26084,-0.027,-0.168259,20.3614,1.78491,111.794,-0.195259,0.026,1.9477223753929138,-2.98700001090765,0.439396,460.8999938964844,,,,,,,176.8,4.312195121,176.8,4.312195121,0.266,0.284,0.297,0.309,0.321,0.333,0.346,0.363,0.387,0.298,0.307,0.313,0.318,0.323,0.329,0.334,0.341,0.351,"Ben Rice","29576",700250
