Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ketel Marte","ARI",133.41,605.273,530.358,148.077,88.9186,30.4068,3.9698,24.7816,90.7406,78.6709,63.5536,4.8422,109.36,5.4475,3.9587,1.9552,,7.4531,2.0292,0.279202,0.105,0.180679,0.581142,0.359807,0.491683,0.364312,0.85149,0.212481,4.88912,0.308103,-0.194,-0.539371,97.1748,26.3712,133.238,-0.733371,-1.022,23.32430124282837,-0.3619999289512634,4.45318,32.40999984741211,,,,,,,858.3,6.453383458,858.3,6.453383458,0.33,0.341,0.349,0.356,0.363,0.37,0.378,0.387,0.4,0.345,0.351,0.356,0.36,0.364,0.368,0.372,0.377,0.384,"Ketel Marte","13613",606466
"Marcus Semien","TEX",133.71,619.347,555.039,142.346,90.3959,27.089,2.6132,22.2483,85.3477,65.5143,53.6355,1.2387,94.6896,4.3354,3.6277,2.71,,10.6249,2.3165,0.256462,0.0866,0.152886,0.566435,0.324854,0.434937,0.329332,0.759791,0.178475,5.1175,0.271882,0.601,0.0255856,81.9975,9.54747,115.467,0.626586,4.201,11.58738386631012,6.242000102996826,3.97368,104.12000274658203,,,,,,,731.7,5.460447761,731.7,5.460447761,0.297,0.307,0.315,0.322,0.328,0.335,0.342,0.351,0.363,0.311,0.317,0.322,0.325,0.329,0.333,0.337,0.341,0.348,"Marcus Semien","12533",543760
"Andrés Giménez","TOR",139.85,592.067,541.182,143.002,99.1529,28.7173,2.3513,12.7806,67.9334,64.3496,30.7283,1.7762,98.9823,14.8017,4.2695,1.0855,,25.4812,5.7458,0.26424,0.0519,0.167181,0.310442,0.319015,0.396842,0.312275,0.715857,0.132602,5.747,0.300265,0.071,1.64127,70.2575,0.998571,104.799,1.71227,6.3,4.963341474533081,8.682000160217285,3.44764,169,,,,,,,646.2,4.615714285,646.2,4.615714285,0.279,0.29,0.298,0.305,0.311,0.318,0.325,0.334,0.347,0.292,0.299,0.304,0.308,0.312,0.316,0.321,0.326,0.333,"Andres Gimenez","19950",665926
"Matt McLain","CIN",114.06,515.424,452.317,117.675,69.7958,24.5058,2.5026,20.8711,73.7628,64.2718,50.9239,1.0308,128.232,7.2159,3.4511,1.5156,,14.9398,4.5638,0.260161,0.0988001,0.248789,0.397123,0.342114,0.463833,0.348265,0.805947,0.203672,5.73066,0.315667,-0.046,0.138006,76.0929,15.7997,117.598,0.0920056,1.993,10.938582316040993,3.26800000667572,3.2399,92.5199966430664,,,,,,,684.3,6.002631578,684.3,6.002631578,0.307,0.32,0.33,0.339,0.347,0.355,0.364,0.375,0.391,0.32,0.329,0.336,0.342,0.348,0.353,0.359,0.367,0.377,"Matt McLain","29695",680574
"Jordan Westburg","BAL",121.48,514.884,468.459,124.239,75.4532,26.4527,3.5499,18.7836,63.6183,70.4011,36.1964,0,114.21,6.1786,3.4,0.6505,,7.1442,2.2933,0.265209,0.0703001,0.221817,0.316928,0.324005,0.457122,0.336906,0.781127,0.191913,5.03786,0.311203,0.005,-0.429911,71.306,11.0758,123.401,-0.424911,-0.834,13.36164703965187,0.4010000228881836,3.19403,90.23999786376953,,,,,,,636.9,5.263636363,636.9,5.263636363,0.3,0.312,0.32,0.328,0.336,0.343,0.351,0.361,0.376,0.314,0.322,0.327,0.332,0.336,0.341,0.346,0.352,0.36,"Jordan Westburg","27815",676059
"Xander Bogaerts","SDP",131.7,551.599,497.425,134.408,93.6856,24.0505,1.3259,15.346,63.242,62.2066,44.0176,0,96.8486,5.516,3.6306,1.0096,,11.9377,2.8917,0.270208,0.0798,0.175578,0.454499,0.334081,0.416441,0.328088,0.750523,0.146234,4.33803,0.306181,0.507,0.0860366,72.4757,7.95069,114.169,0.593037,-3.256,9.93889045715332,2.61299991607666,3.19342,154.8300018310547,,,,,,,634.1,4.803787878,634.1,4.803787878,0.295,0.305,0.313,0.32,0.327,0.334,0.341,0.35,0.363,0.308,0.315,0.32,0.324,0.328,0.332,0.336,0.341,0.348,"Xander Bogaerts","12161",593428
"Nico Hoerner","CHC",123.97,546.14,494.205,137.41,101.061,26.6451,1.8049,7.8986,66.5086,50.1265,37.9567,1.0923,61.4297,8.7382,3.4321,1.8079,,25.8675,5.9108,0.278042,0.0695,0.11248,0.617888,0.338221,0.387208,0.318989,0.725429,0.109167,5.76804,0.302377,1.141,1.62206,67.759,3.87263,106.914,2.76306,3.084,7.278239488601685,5.150000095367432,3.16187,202.41000366210938,,,,,,,611.7,4.933064516,611.7,4.933064516,0.287,0.297,0.305,0.312,0.318,0.325,0.332,0.34,0.353,0.299,0.306,0.311,0.315,0.319,0.323,0.327,0.332,0.339,"Nico Hoerner","21479",663538
"Brandon Lowe","TBR",109.06,489.478,432.483,103.971,59.2178,19.1018,1.7606,23.8912,66.8024,64.7962,46.5004,1.4684,124.425,5.8737,3.2887,1.3322,,5.3464,1.3871,0.240406,0.095,0.2542,0.373721,0.320284,0.458441,0.335346,0.778726,0.218035,4.52663,0.278583,0.72,-0.361646,67.1729,9.91468,123.73,0.358354,-1.719,13.648611903190613,-0.5709999799728394,3.03581,224.72000122070312,,,,,,,608.2,5.579816513,608.2,5.579816513,0.297,0.309,0.318,0.326,0.334,0.342,0.35,0.36,0.375,0.313,0.321,0.326,0.33,0.335,0.339,0.344,0.35,0.358,"Brandon Lowe","18882",664040
"Jose Altuve","HOU",129.06,597.61,536.001,144.219,95.846,27.9718,0.858,19.5436,83.6728,62.0483,48.8845,1.1952,103.073,6.5737,3.4945,2.6556,,16.6838,4.1709,0.269065,0.0818001,0.172476,0.47427,0.335618,0.433838,0.334508,0.769457,0.164773,4.82472,0.299069,-0.568,0.462795,81.6091,11.7019,120.635,-0.105205,-1.057,14.005123853683472,-4.580999970436096,3.03076,61.209999084472656,,,,,,,734.4,5.693023255,734.4,5.693023255,0.301,0.312,0.32,0.327,0.333,0.34,0.348,0.356,0.369,0.315,0.321,0.326,0.33,0.334,0.338,0.342,0.347,0.355,"Jose Altuve","5417",514888
"Ozzie Albies","ATL",135.85,575.83,525.411,140.247,87.3459,30.4481,2.1455,20.3071,72.5251,72.6716,39.0989,0.5758,91.8418,6.3341,3.7455,1.2411,,10.5406,2.8528,0.266928,0.0679,0.159495,0.42572,0.323152,0.448996,0.333357,0.772147,0.182068,4.6758,0.28762,1.117,-0.090685,78.1016,10.7421,112.846,1.02631,-3.133,9.871678590774536,-0.8689999580383301,2.9102,68.55000305175781,,,,,,,692.9,5.094852941,692.9,5.094852941,0.299,0.31,0.318,0.325,0.332,0.339,0.347,0.356,0.369,0.313,0.32,0.325,0.329,0.333,0.337,0.342,0.347,0.354,"Ozzie Albies","16556",645277
"Gleyber Torres","DET",139.16,610.097,543.01,140.602,95.4316,27.3435,0.9923,16.8351,69.611,67.7672,58.2643,0,108.711,3.6606,4.2047,0.9577,,7.6286,2.4755,0.258932,0.0955001,0.178186,0.535958,0.332481,0.405952,0.323924,0.738433,0.14702,3.7032,0.293518,-0.415,-0.718797,78.1175,6.74957,112.837,-1.1338,-3.172,7.827090620994568,-0.8529999256134033,2.82072,229.0500030517578,,,,,,,686,4.935251798,686,4.935251798,0.292,0.302,0.31,0.317,0.323,0.329,0.336,0.345,0.357,0.305,0.311,0.316,0.32,0.324,0.327,0.332,0.336,0.343,"Gleyber Torres","16997",650402
"Bryson Stott","PHI",129.05,519.066,465.194,120.652,83.2966,22.2186,2.6572,12.4794,61.1559,56.5881,44.3283,0.5191,86.7587,4.1525,3.7846,1.6068,,22.7852,5.3447,0.259358,0.0854,0.167144,0.510938,0.326852,0.399023,0.31783,0.725874,0.139665,5.7588,0.292563,0.742,1.35646,63.9156,3.19624,102.998,2.09846,1.737,3.9594335556030273,3.937999963760376,2.60083,175.97999572753906,,,,,,,580,4.496124031,580,4.496124031,0.284,0.295,0.303,0.31,0.317,0.324,0.331,0.34,0.353,0.298,0.304,0.309,0.313,0.317,0.322,0.326,0.331,0.339,"Bryson Stott","26294",681082
"Luis García Jr.","WSN",117.08,485.86,452.349,126.182,84.2687,24.5925,1.9338,15.3869,55.7646,59.4639,27.4025,1.4576,73.7781,1.9434,3.2318,0.9338,,14.0628,4.7126,0.278948,0.0563999,0.15185,0.371418,0.320724,0.443911,0.328959,0.764635,0.164963,4.78899,0.302375,-0.52,0.0187364,64.1788,7.34379,111.442,-0.501264,0.537,6.146555483341217,2.487999975681305,2.56275,130.7100067138672,,,,,,,578.1,4.941025641,578.1,4.941025641,0.292,0.304,0.313,0.32,0.328,0.335,0.343,0.353,0.367,0.307,0.315,0.32,0.324,0.329,0.333,0.338,0.343,0.351,"Luis Garcia Jr.","20391",671277
"Brendan Donovan","STL",125.36,533.971,471.322,131.717,93.5994,24.0691,1.8306,12.2175,63.1265,58.663,47.5768,0.534,71.8294,10.1454,3.8211,1.1059,,6.26,2.1767,0.279462,0.0891,0.134519,0.662358,0.35551,0.416063,0.338883,0.771573,0.136601,3.94681,0.30555,0.123,-0.819657,74.799,12.3362,119.226,-0.696657,-0.387,11.579573929309845,-4.943000227212906,2.52187,243.41000366210938,,,,,,,641.8,5.1344,641.8,5.1344,0.305,0.316,0.324,0.331,0.338,0.345,0.352,0.361,0.374,0.318,0.325,0.33,0.334,0.338,0.343,0.347,0.353,0.36,"Brendan Donovan","24679",680977
"Colt Keith","DET",120.68,509.953,459.759,121.255,79.991,21.6868,3.3742,16.2025,58.8221,61.6466,42.0201,1.5299,100.09,3.5697,3.7811,0.823,,4.7899,1.4632,0.263735,0.0823999,0.196272,0.419825,0.327705,0.431307,0.328568,0.759011,0.167572,4.25212,0.302527,0,-0.613687,67.2009,7.5476,116.103,-0.613687,6.988,8.782256186008453,-3.3299999237060547,2.31877,254.52999877929688,,,,,,,593.6,4.905785123,593.6,4.905785123,0.291,0.303,0.312,0.32,0.327,0.335,0.343,0.353,0.367,0.305,0.313,0.318,0.323,0.328,0.333,0.338,0.344,0.353,"Colt Keith","27899",690993
"Brice Turang","MIL",131.14,543.074,487.235,124.204,88.6445,23.1481,2.8047,9.6069,61.1327,51.7905,48.1163,0.5431,95.5468,2.7154,3.5483,1.4586,,33.7716,7.1141,0.254916,0.0886,0.175937,0.503589,0.323174,0.37309,0.306958,0.696264,0.118173,6.17029,0.297169,0.5,2.77655,62.1197,-1.40803,95.898,3.27655,0.317,0.6126906871795654,3.751999944448471,2.31854,146.8800048828125,,,,,,,583.2,4.451908396,583.2,4.451908396,0.273,0.284,0.292,0.299,0.306,0.313,0.32,0.329,0.342,0.285,0.293,0.298,0.302,0.306,0.311,0.316,0.321,0.329,"Brice Turang","22186",668930
"Luis Arraez","SDP",134.43,619.944,570.944,175.645,134.709,29.7489,2.1158,9.0715,79.6325,55.4013,37.1346,4.3396,38.1962,5.5795,3.6737,2.6119,,7.6836,2.2052,0.30764,0.0598999,0.0616123,0.972207,0.353714,0.414822,0.333883,0.768536,0.107182,4.29569,0.315869,0.434,-0.722447,84.3476,11.8277,118.07,-0.288447,1.481,13.107280731201172,-11.621000289916992,2.28564,193.8300018310547,,,,,,,736.2,5.49402985,736.2,5.49402985,0.303,0.313,0.32,0.327,0.333,0.339,0.346,0.354,0.366,0.315,0.321,0.326,0.33,0.334,0.337,0.342,0.346,0.353,"Luis Arraez","18568",650333
"Zack Gelof","ATH",125.9,520.31,470.58,106.945,65.1597,21.6622,1.6195,18.5035,57.957,58.2781,41.0525,0.5203,160.28,4.1625,3.4268,1.0881,,19.8671,5.123,0.227262,0.0789,0.308046,0.25613,0.293054,0.398139,0.300858,0.691193,0.170878,5.37851,0.299574,0.869,1.03155,56.9615,-3.90339,99.3906,1.90055,0.468,1.53777614235878,2.5660000443458557,2.21516,214.6699981689453,,,,,,,541,4.293650793,541,4.293650793,0.265,0.276,0.285,0.292,0.299,0.307,0.315,0.325,0.339,0.278,0.286,0.291,0.296,0.3,0.305,0.31,0.316,0.324,"Zack Gelof","29766",680869
"Jonathan India","KCR",131.81,600.348,516.973,131.793,86.6098,28.5223,2.3326,14.3284,79.6215,55.6181,64.1171,0,114.716,13.2076,3.6332,2.4162,,12.1257,2.956,0.254932,0.1068,0.191083,0.558918,0.349736,0.402276,0.332677,0.752011,0.147344,5.1768,0.29999,0.132,-0.0658993,81.0983,10.8708,113.334,0.0661007,-0.954,9.22527752071619,-7.943999767303467,2.19921,242.13999938964844,,,,,,,694.7,5.262878787,694.7,5.262878787,0.301,0.311,0.319,0.325,0.332,0.338,0.345,0.354,0.366,0.313,0.319,0.324,0.328,0.332,0.336,0.341,0.346,0.353,"Jonathan India","21523",663697
"Luis Rengifo","LAA",109.08,482.416,440.984,116.546,80.2106,19.4513,2.2939,14.5904,61.0062,53.6448,31.4053,0,79.9503,5.3066,3.2463,1.4745,,18.8653,5.8923,0.264287,0.0651,0.165729,0.39281,0.318662,0.418057,0.320494,0.73672,0.153771,5.73352,0.291561,0.357,0.463839,60.4372,4.00508,107.461,0.820839,-1.349,4.939084410667419,-0.2669999599456787,2.14339,168.25999450683594,,,,,,,549,5.036697247,549,5.036697247,0.284,0.295,0.304,0.312,0.319,0.327,0.335,0.345,0.359,0.298,0.306,0.311,0.316,0.32,0.324,0.329,0.335,0.343,"Luis Rengifo","19858",650859
"Jackson Holliday","BAL",105.44,399.705,341.841,80.6356,52.9704,16.6442,1.4956,9.5254,47.3855,40.0681,50.2829,0.7994,106.381,3.1976,2.8931,1.4904,,7.4405,1.7002,0.235886,0.1258,0.266149,0.472668,0.336793,0.376921,0.316768,0.713715,0.141035,4.80584,0.310758,0.056,-0.0343382,48.8765,2.11976,109.236,0.0216618,0.077,4.2457776591181755,1.8869999423623085,2.00949,213.58999633789062,,,,,,,427.3,4.069523809,427.3,4.069523809,0.277,0.289,0.299,0.307,0.315,0.323,0.332,0.343,0.359,0.291,0.299,0.306,0.311,0.316,0.321,0.327,0.334,0.343,"Jackson Holliday","31781",702616
"Connor Norby","MIA",123.32,555.599,500.239,122.025,77.5907,26.2804,1.2643,16.8898,66.3269,58.4758,45.5036,0.5556,151.722,4.4448,3.7084,1.7035,,8.7132,2.8274,0.243934,0.0819001,0.273079,0.299914,0.31048,0.402815,0.311172,0.713295,0.158881,4.20769,0.313524,0.044,-0.404683,65.4368,0.443846,96.4844,-0.360683,-0.091,-2.6964353024959564,1.9640000686049461,1.8352,267.239990234375,,,,,,,582.8,4.738211382,582.8,4.738211382,0.276,0.287,0.296,0.303,0.31,0.317,0.325,0.334,0.348,0.289,0.296,0.301,0.306,0.311,0.315,0.32,0.326,0.334,"Connor Norby","29592",681393
"Jake Cronenworth","SDP",126.28,534.963,472.653,114.396,73.3031,24.2368,3.6049,13.2511,59.2671,58.9061,48.0397,0.535,102.235,9.6293,3.9305,0.7103,,4.1475,1.2883,0.242029,0.0898,0.191106,0.469895,0.322066,0.392668,0.314022,0.714734,0.150639,4.22997,0.280104,0.797,-0.721734,64.2334,1.65445,104.701,0.0752655,-0.99,3.0827988609671593,-3.3420000076293945,1.8131,286.8999938964844,,,,,,,558.8,4.434920634,558.8,4.434920634,0.281,0.292,0.299,0.306,0.313,0.32,0.327,0.336,0.348,0.295,0.301,0.306,0.31,0.314,0.317,0.322,0.327,0.333,"Jake Cronenworth","18036",630105
"Otto Lopez","MIA",99.33,405.683,371.858,103.296,74.2612,21.1562,2.0602,5.818,40.5848,39.3051,27.1402,0.4057,70.3927,3.2455,2.6553,0.7844,,13.5579,3.8911,0.277783,0.0669,0.173516,0.385554,0.33016,0.392694,0.316389,0.722854,0.114911,5.11347,0.326775,0.211,0.312944,49.4838,2.02781,99.9963,0.523944,1.144,0.5221706299344078,2.9000000953674316,1.74868,328.739990234375,,,,,,,438.9,4.433333333,438.9,4.433333333,0.278,0.29,0.299,0.307,0.315,0.323,0.331,0.341,0.356,0.293,0.301,0.306,0.311,0.316,0.321,0.326,0.332,0.341,"Otto Lopez","19608",672640
"Jorge Polanco","SEA",112.19,452.418,397.383,88.1486,57.1857,15.2281,0.441,15.2938,48.6993,49.4953,46.7348,1.8097,123.149,3.6193,3.3314,1.3501,,4.0213,1.3404,0.221823,0.1033,0.272201,0.379498,0.307055,0.377823,0.300801,0.684878,0.156,3.13481,0.277784,0.068,-0.573077,49.5082,-3.41483,101.76,-0.505077,-1.494,0.40588879585266113,0.3760000467300415,1.63835,417.3999938964844,,,,,,,438.1,3.911607142,438.1,3.911607142,0.265,0.276,0.285,0.292,0.299,0.307,0.315,0.325,0.339,0.28,0.287,0.292,0.296,0.3,0.305,0.309,0.315,0.322,"Jorge Polanco","13152",593871
"Nick Gonzales","PIT",99.02,400.239,361.912,95.08,61.4926,22.253,3.0001,8.3343,42.248,43.6368,28.6171,0.8005,88.9941,6.0036,2.7573,0.9492,,4.7646,1.6223,0.262716,0.0715001,0.222352,0.321562,0.324829,0.409868,0.319905,0.734697,0.147152,4.72285,0.324476,0.464,-0.456371,49.9524,3.13321,102.398,0.00762918,-1.016,1.1553604858927429,1.3519999980926514,1.63548,406.2099914550781,,,,,,,435,4.393939393,435,4.393939393,0.281,0.293,0.302,0.31,0.318,0.326,0.335,0.345,0.36,0.296,0.304,0.31,0.314,0.319,0.324,0.329,0.335,0.343,"Nick Gonzales","27490",693304
"Michael Massey","KCR",105,440.651,407.172,104.613,66.1197,21.8087,2.3907,14.2942,50.1968,54.7731,24.6324,0.8813,84.8546,4.8472,3.2523,0.7473,,3.7023,1.081,0.256927,0.0559,0.192567,0.29029,0.304823,0.427549,0.315732,0.732373,0.170623,4.12231,0.290158,0.37,-0.444906,53.5159,1.96942,101.414,-0.0749063,-0.557,0.6382084637880325,-0.03700000047683716,1.57917,380.2900085449219,,,,,,,482.6,4.596190476,482.6,4.596190476,0.278,0.29,0.299,0.307,0.314,0.322,0.331,0.341,0.356,0.294,0.301,0.306,0.311,0.315,0.32,0.325,0.33,0.338,"Michael Massey","27684",686681
"Spencer Horwitz","PIT",91.37,395.217,336.478,90.2615,59.1018,21.0217,0.776,9.362,48.5629,43.0671,50.1531,1.5809,75.2701,5.1378,2.6351,0.8131,,2.3261,0.7426,0.268254,0.1269,0.190453,0.666308,0.369044,0.418813,0.346406,0.787856,0.150559,3.14413,0.3179,-0.719,-0.725896,57.7554,11.5236,120.235,-1.4449,1.613,8.118157029151917,-6.148000121116638,1.56272,379.4800109863281,,,,,,,485.2,5.331868131,485.2,5.331868131,0.308,0.32,0.33,0.337,0.345,0.353,0.361,0.372,0.386,0.325,0.332,0.337,0.342,0.346,0.35,0.355,0.361,0.368,"Spencer Horwitz","26477",687462
"Jeff McNeil","NYM",79.89,327.407,296.319,80.6426,56.7683,16.8218,0.8037,6.2488,36.2209,35.5027,21.8053,0.3274,41.4253,6.2207,2.3245,0.7382,,3.399,0.9035,0.272148,0.0665999,0.126525,0.526376,0.332657,0.397606,0.320283,0.730263,0.125458,3.75814,0.296426,-0.635,-0.352772,40.9622,2.66269,108.753,-0.987772,-0.668,2.439150333404541,0.2710000276565552,1.40593,413.3599853515625,,,,,,,355.9,4.44875,355.9,4.44875,0.281,0.293,0.303,0.311,0.319,0.327,0.336,0.346,0.361,0.3,0.307,0.312,0.316,0.32,0.324,0.328,0.334,0.341,"Jeff McNeil","15362",643446
"Will Wagner","TOR",78.34,312.652,274.738,75.3477,52.4289,16.2491,1.0829,5.5868,33.7006,32.5801,31.828,0,55.7168,3.1265,2.1561,0.8039,,2.3024,0.6761,0.274253,0.1018,0.178207,0.571246,0.353704,0.402285,0.333394,0.75599,0.128032,3.44311,0.323581,-0.113,-0.503012,42.4154,5.84195,119.655,-0.616012,0.53,6.415414452552795,-4.051999807357788,1.32049,517,,,,,,,359.5,4.608974358,359.5,4.608974358,0.291,0.304,0.314,0.323,0.332,0.34,0.35,0.362,0.378,0.307,0.316,0.322,0.328,0.333,0.338,0.344,0.35,0.36,"Will Wagner","29634",695238
"Thairo Estrada","COL",104.55,441.373,408.61,108.973,74.2146,19.6278,1.9947,13.1362,50.2099,51.8981,21.1859,0.4414,84.0919,7.5033,3.2378,0.8356,,10.2285,3.1421,0.266693,0.048,0.190524,0.251937,0.312488,0.420937,0.317778,0.733425,0.154244,5.04937,0.304613,0.689,-0.0355471,54.3305,2.69956,90.4481,0.653453,0.676,-4.388027608394623,2.4179999828338623,1.31453,298.7799987792969,,,,,,,490.6,4.672380952,490.6,4.672380952,0.281,0.293,0.301,0.309,0.316,0.324,0.332,0.342,0.356,0.297,0.304,0.309,0.313,0.317,0.322,0.326,0.332,0.339,"Thairo Estrada","16426",642731
"Richie Palacios","TBR",74.54,313.278,269.026,65.8867,44.6662,13.9443,1.0712,6.205,36.0384,30.416,37.2801,0.9398,57.3833,4.0726,2.1527,0.7468,,9.554,2.3587,0.244908,0.119,0.18317,0.649668,0.343132,0.373898,0.318597,0.71703,0.12899,4.98136,0.287497,0.097,0.284031,38.7693,2.12261,111.949,0.381031,-0.934,4.664096504449844,-3.9210000038146973,1.15531,494.5899963378906,,,,,,,339.7,4.529333333,339.7,4.529333333,0.278,0.291,0.3,0.309,0.317,0.325,0.334,0.346,0.362,0.295,0.303,0.309,0.313,0.318,0.323,0.328,0.334,0.342,"Richie Palacios","24589",680700
"Gavin Lux","CIN",100.32,407.43,360.774,93.0106,62.3927,18.8755,1.8082,9.9342,44.8971,43.4825,40.2541,0,85.1066,2.852,2.7115,0.8383,,5.5459,1.5551,0.257808,0.0988,0.208886,0.472984,0.334775,0.402759,0.323964,0.737534,0.144951,4.28459,0.309473,0.701,-0.353287,52.1808,4.5204,101.242,0.347713,-0.091,0.9528215527534485,-3.5529998913407326,1.13271,335.42999267578125,,,,,,,455.1,4.551,455.1,4.551,0.285,0.297,0.307,0.315,0.322,0.33,0.339,0.35,0.365,0.3,0.308,0.314,0.319,0.323,0.328,0.333,0.339,0.348,"Gavin Lux","19955",666158
"Edouard Julien","MIN",71.65,312.675,264.766,59.1345,38.0568,11.8968,0.6576,8.5233,37.6696,29.367,42.3049,0.6253,99.4195,2.5014,2.0258,1.0769,,4.274,1.0419,0.223347,0.1353,0.317965,0.425519,0.333574,0.369823,0.313591,0.703396,0.146476,4.26017,0.318613,0.059,-0.216232,37.4347,0.858621,105.053,-0.157232,-0.115,1.6505025178194046,-1.2560000345110893,1.11723,579.6400146484375,,,,,,,330.3,4.5875,330.3,4.5875,0.273,0.285,0.295,0.304,0.312,0.32,0.33,0.341,0.357,0.292,0.299,0.304,0.309,0.313,0.318,0.322,0.328,0.336,"Edouard Julien","27534",666397
"Ryan Bliss","SEA",81.44,308.278,276.109,61.6583,39.5385,13.0463,1.5267,7.5468,34.5572,30.4713,25.4021,0,80.6515,3.3911,2.23,1.1455,,19.5472,5.2904,0.223311,0.0824,0.26162,0.314961,0.294503,0.363619,0.290006,0.658122,0.140307,6.66512,0.284587,-0.031,1.22749,31.0565,-5.00523,94.1666,1.19649,-0.16,-0.8611470460891724,1.3710000216960907,1.114,570.8300170898438,,,,,,,303.5,3.74691358,303.5,3.74691358,0.248,0.261,0.271,0.28,0.288,0.297,0.306,0.318,0.334,0.266,0.274,0.28,0.285,0.289,0.294,0.3,0.306,0.315,"Ryan Bliss","29547",669208
"Nolan Gorman","STL",90.39,375.231,335.435,75.4006,43.5448,13.213,0.3533,18.2895,44.5782,50.3784,33.8083,0.7505,118.911,2.6266,2.6481,0.7135,,4.8557,1.4017,0.224785,0.0901,0.316902,0.284315,0.298612,0.429856,0.314875,0.728469,0.205072,3.61285,0.284302,0.083,-0.221868,45.3119,1.41814,103.067,-0.138868,-0.476,1.2371587306261063,-3.25900000333786,1.0817,360.3399963378906,,,,,,,409.6,4.551111111,409.6,4.551111111,0.273,0.286,0.296,0.305,0.313,0.322,0.331,0.342,0.359,0.292,0.3,0.305,0.31,0.314,0.319,0.324,0.33,0.338,"Nolan Gorman","22263",669357
"Isiah Kiner-Falefa","PIT",115.15,453.007,418.569,110.755,84.1547,17.6159,2.623,6.3612,47.2953,42.5873,23.7376,0,71.8264,5.8891,3.2018,1.61,,12.739,3.0662,0.264604,0.0524001,0.158555,0.330486,0.310993,0.364815,0.297091,0.675809,0.100212,5.29572,0.303838,0.208,0.407959,48.2201,-4.77185,87.0427,0.615959,-5.025,-6.403138279914856,0.5380001068115234,0.952267,367.7799987792969,,,,,,,434.6,3.779130434,434.6,3.779130434,0.263,0.274,0.282,0.289,0.296,0.303,0.311,0.32,0.333,0.276,0.283,0.288,0.292,0.297,0.301,0.305,0.311,0.319,"Isiah Kiner-Falefa","16512",643396
"Lenyn Sosa","CHW",83.92,336.114,315.017,80.0368,53.5909,14.6783,0.3748,11.3927,34.298,39.5411,15.5285,0.6722,68.4533,2.3528,2.3263,0.8893,,2.8559,0.9469,0.254071,0.0462,0.203661,0.226848,0.292097,0.411541,0.303521,0.703638,0.15747,3.10004,0.28903,-0.057,-0.371104,37.5168,-1.80127,96.7821,-0.428104,-0.515,-1.665671467781067,-0.9639999866485596,0.885594,460.9100036621094,,,,,,,336.8,4.009523809,336.8,4.009523809,0.262,0.275,0.285,0.293,0.302,0.31,0.32,0.331,0.348,0.28,0.288,0.294,0.298,0.303,0.308,0.313,0.319,0.327,"Lenyn Sosa","22896",672820
"Amed Rosario","WSN",55.61,237.05,222.395,59.2451,42.7942,10.8155,1.9138,3.7215,25.0255,23.5088,10.3117,0,44.1677,2.1335,1.6483,0.5615,,7.212,1.803,0.266396,0.0435001,0.186322,0.233467,0.303145,0.382439,0.298588,0.685584,0.116043,5.93297,0.315199,0.076,0.276201,25.5181,-2.21153,91.0004,0.352201,0.357,-2.1988918483257294,0.835999995470047,0.674518,553.719970703125,,,,,,,233,4.160714285,233,4.160714285,0.255,0.268,0.279,0.288,0.296,0.306,0.316,0.328,0.345,0.278,0.285,0.29,0.294,0.298,0.302,0.307,0.312,0.32,"Amed Rosario","15518",642708
"Brendan Rodgers","HOU",53.36,225.913,207.209,51.1998,34.1881,10.9171,0.5274,5.5672,24.161,24.664,14.6618,0.2259,53.2528,2.0332,1.5799,0.4287,,0.6085,0.1859,0.247092,0.0649002,0.235723,0.275324,0.301107,0.385471,0.299658,0.686578,0.138379,2.79142,0.30428,0.036,-0.353399,24.5139,-1.91297,96.1216,-0.317399,-0.734,-1.3199224770069122,0.1549999713897705,0.657467,536.8599853515625,,,,,,,225.5,4.254716981,225.5,4.254716981,0.254,0.268,0.279,0.288,0.297,0.307,0.317,0.33,0.349,0.278,0.285,0.29,0.295,0.299,0.303,0.308,0.314,0.322,"Brendan Rodgers","17907",663898
"Curtis Mead","TBR",57.07,233.473,211.463,55.3086,36.8532,11.4701,1.3371,5.6483,25.8705,25.9849,16.1096,0.4669,44.0266,3.7356,1.6226,0.5422,,3.5114,1.0787,0.261552,0.0689999,0.188573,0.365906,0.322645,0.408573,0.318568,0.731217,0.14702,4.7966,0.303899,-0.126,-0.178403,28.8875,1.5763,111.928,-0.304403,0.158,2.8819910883903503,-4.326000198721886,0.65467,607.0700073242188,,,,,,,255.8,4.487719298,255.8,4.487719298,0.271,0.286,0.297,0.307,0.316,0.326,0.337,0.35,0.369,0.294,0.302,0.308,0.313,0.318,0.323,0.328,0.335,0.344,"Curtis Mead","23986",678554
