Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"David Fry","CLE",46.99,195.217,171.848,42.219,26.1738,9.0999,0.5728,6.3724,22.7223,23.2288,18.0771,1.1713,45.6429,3.5139,1.403,0.3747,,1.8796,0.5488,0.245676,0.0926001,0.233806,0.396055,0.327496,0.41654,0.323465,0.744035,0.170864,3.89081,0.295676,-0.068,-0.214083,24.9235,2.08746,112.566,-0.282083,0,2.524683177471161,-5.48199987411499,0.366671,503.19000244140625,,,,,,,218.4,4.64680851,218.4,4.64680851,0.272,0.288,0.3,0.31,0.321,0.331,0.343,0.358,0.378,0.3,0.308,0.313,0.318,0.323,0.328,0.333,0.339,0.348,"David Fry","24934",681807
"Randal Grichuk","ARI",50.72,212.946,196.129,50.5926,32.2062,10.4047,0.9038,7.0779,24.6948,26.8456,12.5638,0.2129,44.9135,2.3424,1.5012,0.4102,,1.0319,0.3421,0.257956,0.0589999,0.210915,0.279733,0.308177,0.428487,0.31834,0.736665,0.170531,3.68107,0.298786,-0.158,-0.302323,26.3088,1.39873,102.297,-0.460323,-0.317,0.1244657039642334,-3.948999971151352,0.337387,564.280029296875,,,,,,,237,4.647058823,237,4.647058823,0.269,0.284,0.296,0.306,0.316,0.326,0.337,0.351,0.371,0.296,0.304,0.309,0.313,0.318,0.322,0.327,0.333,0.341,"Randal Grichuk","10243",545341
"Jerar Encarnacion","SFG",65.57,270.252,241.839,56.8171,35.6476,9.7596,0.6097,10.8002,30.5853,32.3905,23.9984,0.2703,89.9883,1.8918,1.8832,0.6398,,1.9201,0.5768,0.234938,0.0888,0.332979,0.266684,0.306764,0.414312,0.313704,0.721075,0.179374,3.51695,0.321946,-0.089,-0.333137,32.3802,0.766621,102.778,-0.422137,-0.038,0.4754785895347595,-6.59500015899539,0.297455,414.3399963378906,,,,,,,294.3,4.459090909,294.3,4.459090909,0.266,0.281,0.292,0.302,0.311,0.321,0.332,0.345,0.364,0.289,0.297,0.303,0.308,0.313,0.318,0.323,0.33,0.339,"Jerar Encarnacion","21871",666464
"Tyler Black","MIL",46.57,194.786,167.969,38.2961,24.9923,7.243,1.4065,4.6543,21.839,20.0626,21.9718,0.3896,45.2004,3.1166,1.3486,0.3799,,6.0364,1.6927,0.227995,0.1128,0.232052,0.486097,0.326042,0.370992,0.309331,0.697034,0.142996,5.75971,0.281609,-0.053,0.129542,22.6526,-0.133013,97.4952,0.0765425,-1.148,-0.5068990141153336,-3.4210000038146973,0.264253,610.530029296875,,,,,,,198.6,4.225531914,198.6,4.225531914,0.26,0.275,0.286,0.297,0.307,0.317,0.328,0.342,0.362,0.284,0.292,0.299,0.304,0.309,0.314,0.319,0.326,0.335,"Tyler Black","29949",672012
"Nelson Velázquez","KCR",42.43,174.89,156.57,35.9483,21.0554,7.3071,0.6628,6.923,20.229,21.6529,15.0055,0.3498,47.9732,1.7489,1.2222,0.3427,,2.3947,0.7194,0.229598,0.0857997,0.274305,0.312789,0.30194,0.417384,0.311909,0.719324,0.187786,4.48442,0.282082,0.115,-0.108072,20.7017,0.243443,98.7248,0.00692827,0.02,-0.24824383854866028,-3.2019998840987682,0.24578,744.97998046875,,,,,,,188.4,4.485714285,188.4,4.485714285,0.256,0.273,0.286,0.297,0.309,0.32,0.333,0.349,0.372,0.289,0.296,0.302,0.307,0.311,0.316,0.321,0.327,0.336,"Nelson Velazquez","23359",676369
"Justyn-Henry Malloy","DET",31.17,131.219,111.719,25.0662,16.0102,5.1064,0.2773,3.6723,14.4504,13.316,16.7566,0.1312,39.3809,1.5746,0.8858,0.2826,,1.0049,0.3104,0.224368,0.1277,0.300117,0.425501,0.33144,0.373653,0.314062,0.705093,0.149284,3.5242,0.307598,-0.07,-0.194735,15.7598,0.41012,105.899,-0.264735,-0.002,0.6209909319877625,-2.686000015353784,0.238492,672.530029296875,,,,,,,139,4.483870967,139,4.483870967,0.256,0.274,0.287,0.299,0.311,0.323,0.336,0.352,0.376,0.29,0.298,0.304,0.309,0.313,0.318,0.323,0.33,0.338,"Justyn-Henry Malloy","29606",669234
"Mark Canha","MIL",39.09,166.466,143.889,34.9394,23.9934,6.8922,0.2396,3.8142,18.7491,16.9869,16.4302,0.4994,34.5189,4.661,1.137,0.3487,,2.0239,0.4934,0.242822,0.0987003,0.207364,0.475977,0.337296,0.373576,0.315999,0.710872,0.130754,3.68154,0.291728,-0.122,-0.146935,20.2525,0.779728,101.983,-0.268935,-0.179,0.12585291266441345,-3.7319999784231186,0.200082,631.6699829101562,,,,,,,176.7,4.53076923,176.7,4.53076923,0.265,0.281,0.293,0.303,0.313,0.324,0.336,0.35,0.37,0.295,0.302,0.307,0.311,0.316,0.32,0.325,0.33,0.338,"Mark Canha","11445",592192
"Bryan Ramos","CHW",36.6,149.676,136.124,31.6857,20.4886,5.9436,0.2041,5.0494,15.5687,16.6374,10.3725,0,34.8479,1.7961,1.028,0.3548,,1.8268,0.5896,0.23277,0.0692997,0.232822,0.297651,0.293691,0.390714,0.298928,0.684405,0.157944,3.49406,0.27388,0.036,-0.131176,16.1534,-1.35536,93.5517,-0.0951762,-0.003,-1.1995171159505844,-1.9609999447129667,0.188896,682.4099731445312,,,,,,,144.6,3.908108108,144.6,3.908108108,0.241,0.259,0.272,0.284,0.295,0.307,0.321,0.337,0.361,0.273,0.282,0.288,0.293,0.298,0.303,0.309,0.316,0.326,"Bryan Ramos","25621",682868
"DJ Stewart","PIT",36.85,150.794,128.572,28.2901,17.4491,5.2689,0.2147,5.3574,16.7194,16.6047,18.0802,0.1508,41.1561,2.8651,0.9914,0.2849,,1.2966,0.3743,0.220032,0.1199,0.272929,0.439308,0.327126,0.389357,0.317479,0.716483,0.169325,3.37,0.27613,-0.149,-0.194109,18.5256,0.886013,100.765,-0.343109,-0.252,-0.20514443516731262,-3.0340000689029694,0.184087,749.6599731445312,,,,,,,154.2,4.167567567,154.2,4.167567567,0.26,0.278,0.291,0.303,0.314,0.326,0.339,0.355,0.379,0.292,0.3,0.306,0.312,0.317,0.322,0.328,0.334,0.344,"DJ Stewart","17766",621466
"José Fermín","STL",11.62,47.2069,41.2141,10.1514,7.1053,1.9453,0.179,0.9217,5.282,4.6476,4.7207,0,6.6025,0.8025,0.3324,0.1372,,1.3395,0.3979,0.246309,0.1,0.139863,0.714987,0.333008,0.369284,0.312514,0.702292,0.122975,4.8902,0.271284,-0.015,0.0070785,5.61089,0.0887213,101.478,-0.0079215,-0.201,0.0755018349736929,-0.006999999284744263,0.169431,999,,,,,,,50.1,4.175,50.1,4.175,0.224,0.249,0.268,0.286,0.304,0.323,0.344,0.371,0.412,0.285,0.294,0.301,0.306,0.312,0.317,0.323,0.331,0.341,"Jose Fermin","21746",665877
"Luken Baker","STL",41.44,172.583,152.221,33.505,19.4249,6.1533,0.3641,7.5627,20.1473,21.6578,17.6035,0.5177,46.534,1.2081,1.1832,0.367,,0.5527,0.1642,0.220107,0.102,0.269633,0.378293,0.303785,0.414362,0.312001,0.718147,0.194254,2.77052,0.261232,-0.231,-0.253655,20.4415,0.253084,101.132,-0.484655,0.128,-0.2509390562772751,-4.045999780297279,0.149778,723.9500122070312,,,,,,,189.9,4.631707317,189.9,4.631707317,0.257,0.274,0.287,0.298,0.309,0.32,0.333,0.348,0.371,0.289,0.297,0.302,0.307,0.311,0.316,0.321,0.327,0.335,"Luken Baker","21497",663609
"Juan Yepez","WSN",29.42,124.881,112.783,27.87,17.2123,5.9337,0.2085,4.5155,14.3775,15.4227,10.003,0,24.8574,0.9991,0.8749,0.2214,,0.875,0.2995,0.247112,0.0801001,0.199048,0.402415,0.311825,0.423532,0.319423,0.735357,0.17642,3.31373,0.27709,-0.197,-0.168979,15.5375,0.929078,105.024,-0.365979,0.019,0.38421207666397095,-3.26199989952147,0.132287,663.02001953125,,,,,,,143.1,4.934482758,143.1,4.934482758,0.257,0.275,0.29,0.303,0.315,0.328,0.343,0.361,0.387,0.297,0.305,0.31,0.315,0.319,0.323,0.328,0.334,0.342,"Juan Yepez","18400",660766
"Graham Pauley","MIA",37.12,148.817,133.327,30.4642,19.3408,6.3292,0.3843,4.4099,15.6913,15.787,12.337,0.4465,35.6916,1.637,1.0635,0.4531,,1.8695,0.5584,0.228493,0.0829002,0.239835,0.345656,0.299521,0.380956,0.297566,0.680477,0.152464,4.08855,0.276324,-0.003,-0.111666,15.8976,-1.51081,87.3266,-0.114666,0.208,-2.369991607964039,-1.4009999632835388,0.122361,999,,,,,,,133,3.594594594,133,3.594594594,0.241,0.258,0.271,0.283,0.294,0.306,0.319,0.335,0.359,0.271,0.28,0.286,0.292,0.297,0.302,0.308,0.315,0.325,"Graham Pauley","31363",688363
"Nick Maton","CHW",17.31,71.8507,62.3794,13.5782,8.6986,2.7211,0.2187,1.9397,7.4392,7.1136,7.9395,0.1437,17.8842,0.8622,0.5035,0.1661,,0.4705,0.147,0.217671,0.1105,0.248908,0.443939,0.3122,0.361589,0.299126,0.673788,0.143918,3.41857,0.270292,0.012,-0.102422,7.76576,-0.639198,93.6908,-0.0904216,-0.58,-0.6091182231903076,-0.6209999844431877,0.120325,999,,,,,,,70.9,4.170588235,70.9,4.170588235,0.215,0.238,0.257,0.273,0.29,0.308,0.328,0.353,0.391,0.274,0.282,0.288,0.293,0.297,0.302,0.307,0.313,0.322,"Nick Maton","21635",665155
"Jair Camargo","MIN",12.21,49.1145,45.1371,9.2072,5.7343,1.8635,0.1094,1.5,4.8188,5.1091,2.9469,0.1473,16.3532,0.5403,0.3468,0.1434,,0.3374,0.0979,0.203983,0.0600006,0.332961,0.180203,0.259222,0.349812,0.265453,0.609034,0.145829,3.7625,0.278936,-0.008,-0.0437876,3.97728,-1.76804,71.1916,-0.0517875,0.001,-1.6707439944148064,1.0179999599931762,0.100914,999,,,,,,,42,3.5,42,3.5,0.179,0.202,0.221,0.238,0.255,0.274,0.296,0.323,0.365,0.239,0.247,0.254,0.259,0.265,0.27,0.276,0.283,0.293,"Jair Camargo","21730",665856
"Andrew McCutchen","PIT",86,376.933,326.147,75.5746,48.8966,14.0882,0.7534,11.8365,43.7331,42.2164,43.6489,0.7539,93.702,4.1463,2.4022,0.5889,,4.3389,1.3702,0.23172,0.1158,0.248591,0.465827,0.327811,0.388411,0.316275,0.716222,0.156692,3.6974,0.285807,-1.093,-0.444342,45.9424,1.84949,99.9548,-1.53734,0,-1.557715356349945,-10.034000396728516,0.0992017,604.3400268554688,,,,,,,407.5,4.738372093,407.5,4.738372093,0.277,0.29,0.299,0.307,0.315,0.323,0.331,0.342,0.357,0.294,0.301,0.307,0.311,0.316,0.32,0.325,0.331,0.339,"Andrew McCutchen","9847",457705
"J.D. Martinez",,71.76,307.307,275.038,64.9852,39.009,14.6904,0.8058,10.48,34.4665,37.5371,27.043,0.3073,88.287,2.7658,2.1416,0.3192,,0.492,0.1528,0.236278,0.0879999,0.287292,0.306308,0.308787,0.409861,0.31303,0.718649,0.173584,2.714,0.305502,-1.183,-0.504199,36.6534,0.705238,102.017,-1.6872,0,-0.961829662322998,-8.371999740600586,0.0934777,684.780029296875,,,,,,,322.2,4.475,322.2,4.475,0.271,0.284,0.294,0.303,0.311,0.32,0.33,0.341,0.358,0.292,0.299,0.304,0.308,0.313,0.317,0.322,0.327,0.335,"J.D. Martinez","6184",502110
"Jahmai Jones","DET",14.21,58.5412,51.1499,11.4722,7.449,2.4229,0.3352,1.265,6.2574,5.5859,6.0063,0,15.7797,0.8196,0.41,0.1555,,1.4543,0.4271,0.224286,0.102599,0.269549,0.380635,0.3134,0.358953,0.299086,0.672353,0.134667,5.29124,0.295731,-0.029,0.00521824,6.32534,-0.522697,95.3643,-0.0237818,-0.249,-0.3342935908585787,-0.7230000048875809,0.0923519,747.239990234375,,,,,,,48.7,3.478571428,48.7,3.478571428,0.22,0.242,0.26,0.276,0.292,0.309,0.328,0.352,0.388,0.272,0.281,0.287,0.293,0.298,0.304,0.31,0.317,0.327,"Jahmai Jones","18872",663330
"Keston Hiura","COL",11.61,47.226,42.4022,10.5462,6.3689,1.7917,0.1453,2.2403,5.8628,6.3009,3.5183,0.1417,14.1199,0.8501,0.329,0.1264,,0.3594,0.1098,0.248718,0.0744993,0.298986,0.249173,0.316661,0.45633,0.332745,0.772991,0.207612,3.73656,0.314963,-0.009,-0.0562147,6.38216,0.857758,100.522,-0.0652146,0.296,-0.03573283739387989,-0.6710000038146973,0.0894322,747.8800048828125,,,,,,,59.2,4.933333333,59.2,4.933333333,0.236,0.263,0.284,0.304,0.323,0.344,0.367,0.397,0.442,0.309,0.317,0.322,0.327,0.332,0.337,0.342,0.349,0.358,"Keston Hiura","20003",669374
"Andrés Chaparro","WSN",18.07,76.7818,69.3067,16.8918,10.3743,3.6564,0.1399,2.7211,8.6578,9.5284,6.0043,0.2303,16.8485,0.8446,0.5244,0.1018,,0.4104,0.1275,0.243725,0.0781995,0.219434,0.35637,0.309607,0.418303,0.315512,0.72791,0.174578,3.13151,0.281939,-0.089,-0.103673,9.31138,0.329593,102.392,-0.192673,0.025,0.026932984590530396,-1.8419999834150076,0.0766159,749.3800048828125,,,,,,,87,4.833333333,87,4.833333333,0.24,0.262,0.279,0.294,0.309,0.325,0.343,0.366,0.399,0.292,0.3,0.306,0.31,0.315,0.32,0.325,0.331,0.339,"Andres Chaparro","21797",665953
"Austin Shenton","SEA",13.53,55.5032,48.5794,10.1983,6.1579,2.2499,0.0782,1.7123,5.7973,5.7129,5.8944,0.0555,18.6496,0.4995,0.3875,0.1424,,0.1522,0.0437,0.209931,0.106199,0.336009,0.31606,0.29971,0.365206,0.294172,0.664917,0.155276,2.65316,0.296661,-0.024,-0.0858849,5.77757,-0.715092,97.0964,-0.109885,-0.473,-0.29428406059741974,-0.9239999949932098,0.0652658,999,,,,,,,49.6,3.542857142,49.6,3.542857142,0.212,0.235,0.253,0.27,0.286,0.304,0.324,0.349,0.387,0.27,0.278,0.284,0.289,0.294,0.298,0.304,0.31,0.319,"Austin Shenton","25425",668853
"Diego A. Castillo",,5.91,23.8268,20.9654,4.8055,3.3032,1.0358,0.0603,0.4062,2.49,2.1591,2.4303,0.0238,4.9059,0.1906,0.1675,0.073,,0.4071,0.1335,0.229211,0.101998,0.205898,0.495383,0.31264,0.342493,0.292284,0.655133,0.113282,4.09292,0.278071,-0.002,-0.019216,2.44405,-0.343172,87.746,-0.021216,0.093,-0.3628274891525507,0.19200000166893005,0.0643463,999,,,,,,,15.9,2.65,15.9,2.65,0.182,0.21,0.233,0.255,0.277,0.301,0.329,0.365,0.421,0.27,0.277,0.283,0.287,0.292,0.296,0.301,0.307,0.316,"Diego A. Castillo","19906",660636
"Nick Senzel","CHW",8.35,34.2024,30.5458,6.8047,4.6056,1.2633,0.0468,0.889,3.3784,3.3632,3.0235,0.0684,7.5754,0.3078,0.2383,0.087,,0.506,0.1871,0.22277,0.0884002,0.221487,0.399121,0.297109,0.354504,0.287843,0.651613,0.131733,3.54149,0.265044,0.032,-0.0366782,3.38606,-0.614874,85.754,-0.00467822,-0.095,-0.562191457953304,0.04399999976158142,0.064235,999,,,,,,,31.4,3.925,31.4,3.925,0.176,0.204,0.227,0.249,0.272,0.296,0.325,0.362,0.42,0.264,0.272,0.277,0.282,0.287,0.292,0.297,0.304,0.313,"Nick Senzel","19293",669222
"Bryan De La Cruz","ATL",36.48,157.847,146.362,35.8985,23.6695,6.8718,0.1562,5.2011,18.0472,18.7855,9.1394,0.1578,41.1862,0.9471,1.0819,0.3172,,1.3896,0.4412,0.245272,0.0579002,0.260924,0.221904,0.291912,0.400966,0.300371,0.692878,0.155694,3.45063,0.303765,-0.161,-0.16594,17.2186,-1.24608,90.6439,-0.32694,-1.24,-2.0929567217826843,-2.578000068664551,0.0604712,492.19000244140625,,,,,,,154.8,4.3,154.8,4.3,0.247,0.263,0.275,0.286,0.297,0.308,0.321,0.336,0.358,0.281,0.287,0.292,0.296,0.3,0.304,0.308,0.313,0.321,"Bryan De La Cruz","19600",650559
"Travis Jankowski","CHW",26.84,105.894,93.2651,22.304,16.9571,3.9415,0.2703,1.1351,10.2027,8.6393,10.2187,0,21.1898,1.2707,0.7815,0.3576,,4.1601,0.9885,0.239146,0.0964996,0.200104,0.482246,0.320207,0.323716,0.290035,0.643923,0.0845697,4.90798,0.295153,-0.213,0.207159,10.6703,-1.71691,87.2957,-0.00584062,-0.182,-1.545151671860367,-1.4189999848604202,0.0584418,999,,,,,,,89,3.296296296,89,3.296296296,0.229,0.247,0.261,0.273,0.286,0.299,0.313,0.331,0.357,0.263,0.272,0.278,0.284,0.289,0.295,0.301,0.308,0.318,"Travis Jankowski","13768",608671
"Oscar Gonzalez","SDP",12.06,49.8943,47.0181,11.6793,7.5134,2.3472,0.2302,1.5885,5.3358,6.0493,2.0407,0.0499,11.6699,0.3992,0.3435,0.0929,,0.3584,0.1101,0.2484,0.0409004,0.233892,0.174869,0.28351,0.409468,0.298489,0.692977,0.161068,3.9894,0.29589,-0.003,-0.051073,5.3671,-0.469448,94.247,-0.054073,-0.214,-0.39732279255986214,-0.8169999867677689,0.0461867,999,,,,,,,50.8,4.233333333,50.8,4.233333333,0.21,0.234,0.254,0.272,0.289,0.308,0.33,0.357,0.399,0.276,0.283,0.289,0.293,0.298,0.303,0.307,0.313,0.322,"Oscar Gonzalez","20970",660757
"Miguel Sanó",,13.79,57.7446,51.365,11.3045,6.5189,2.1089,0.1539,2.5228,6.6841,7.3631,5.1393,0,19.6728,0.7507,0.3881,0.1016,,0.3164,0.0977,0.220082,0.0890005,0.340686,0.261239,0.298292,0.414477,0.310376,0.712769,0.194395,3.4478,0.297106,-0.054,-0.0742254,6.76401,0.00914795,100.191,-0.128225,-0.006,-0.11529472563415766,-1.384999948553741,0.0437543,999,,,,,,,62.6,4.471428571,62.6,4.471428571,0.223,0.247,0.267,0.284,0.302,0.32,0.342,0.368,0.409,0.281,0.291,0.298,0.304,0.309,0.315,0.322,0.33,0.341,"Miguel Sano","12164",593934
"Gavin Sheets","SDP",37.03,155.456,140.306,33.3831,21.5223,6.9992,0.2653,4.5963,16.8783,17.6951,12.5608,0.4664,34.2488,1.2436,1.0851,0.2597,,0.8626,0.2769,0.23793,0.0807999,0.220312,0.366752,0.304051,0.389874,0.302652,0.693925,0.151944,3.16103,0.28072,-0.322,-0.214758,17.2432,-0.941742,97.0492,-0.536758,-0.036,-1.0853062272071838,-3.73900006711483,0.0364076,681.3300170898438,,,,,,,156,4.216216216,156,4.216216216,0.247,0.264,0.277,0.288,0.299,0.311,0.324,0.339,0.362,0.281,0.288,0.293,0.298,0.302,0.307,0.311,0.317,0.325,"Gavin Sheets","19901",657757
"Justin Foscue","TEX",7.16,28.561,24.9606,5.5744,3.4278,1.2541,0.0882,0.8043,3.2218,2.9786,2.9047,0,6.3225,0.3999,0.2042,0.0917,,0.3803,0.1234,0.223328,0.101702,0.221368,0.459423,0.311879,0.377307,0.304677,0.689185,0.153979,4.22617,0.264447,-0.005,-0.0270527,3.21454,-0.126469,98.1244,-0.0320527,0.086,-0.09334700182080269,-0.5109999999403954,0.0359148,999,,,,,,,29.9,4.271428571,29.9,4.271428571,0.196,0.224,0.247,0.269,0.291,0.314,0.341,0.376,0.431,0.279,0.288,0.294,0.299,0.304,0.309,0.315,0.321,0.331,"Justin Foscue","27501",679822
"Estevan Florial",,5.98,24.3142,21.3977,4.5931,2.8005,0.9229,0.1331,0.7367,2.7326,2.5296,2.48,0.0729,8.0883,0.1945,0.1679,0.0741,,0.9222,0.2631,0.214654,0.101998,0.332658,0.306616,0.299817,0.373517,0.295748,0.673334,0.158863,6.0885,0.302686,0.005,0.0352472,2.56182,-0.282403,90.1289,0.0402472,0.071,-0.2405627705156803,-0.2279999926686287,0.0352738,999,,,,,,,27.2,4.533333333,27.2,4.533333333,0.179,0.208,0.232,0.255,0.279,0.304,0.334,0.373,0.434,0.273,0.28,0.286,0.291,0.295,0.3,0.305,0.311,0.32,"Estevan Florial","19151",664314
"CJ Alexander","ATH",3.5,14.1266,13.1244,2.9372,1.7902,0.6138,0.0669,0.4663,1.4807,1.5922,0.7614,0,3.7588,0.0989,0.1003,0.0416,,0.1164,0.0338,0.223797,0.0538984,0.26608,0.202565,0.269613,0.387347,0.284448,0.65696,0.16355,4.17164,0.274557,-0.006,-0.0113281,1.35994,-0.292563,87.8473,-0.0173281,-0.023,-0.2137621007859707,0.03499999828636646,0.0301731,999,,,,,,,9.7,2.425,9.7,2.425,0.131,0.163,0.192,0.22,0.25,0.284,0.326,0.383,0.479,0.26,0.268,0.274,0.279,0.284,0.289,0.294,0.3,0.309,"CJ Alexander","20557",680769
"Dustin Harris","TEX",12.36,49.7278,44.2186,10.1757,6.8577,1.9771,0.1977,1.1432,5.4629,4.8959,4.4556,0.2486,12.8057,0.547,0.3541,0.1526,,1.7643,0.4775,0.230123,0.0895997,0.257516,0.347939,0.306167,0.361337,0.293497,0.667503,0.131214,5.533,0.29495,-0.008,0.067825,5.14938,-0.667688,90.2597,0.059825,0,-0.49438631162047386,-0.8930000066757202,0.0279177,748.5499877929688,,,,,,,46,3.833333333,46,3.833333333,0.209,0.233,0.251,0.268,0.285,0.303,0.323,0.349,0.388,0.27,0.278,0.283,0.288,0.293,0.298,0.303,0.309,0.318,"Dustin Harris","25705",687957
"Cooper Hummel","HOU",10.18,40.8707,34.7409,7.2772,4.6235,1.7048,0.2082,0.7407,4.412,3.6376,5.1824,0.1226,11.8467,0.5313,0.2922,0.1238,,0.9228,0.2664,0.209471,0.1268,0.289858,0.437455,0.31882,0.33449,0.293762,0.653311,0.12502,5.20949,0.291214,-0.018,-0.00395165,4.24092,-0.540049,91.9739,-0.0219516,-0.189,-0.39728978276252747,-0.6979999989271164,0.0275912,999,,,,,,,39.3,3.93,39.3,3.93,0.204,0.229,0.248,0.266,0.284,0.303,0.325,0.353,0.395,0.271,0.278,0.284,0.289,0.293,0.298,0.303,0.309,0.318,"Cooper Hummel","19458",669450
"Joey Meneses","NYM",15.97,69.0145,63.4722,15.7991,10.7589,3.128,0.1037,1.8084,7.4031,8.0412,4.3824,0.138,15.3539,0.6211,0.4692,0.0696,,0.1999,0.0624,0.248914,0.0634997,0.222474,0.285426,0.301728,0.386935,0.30017,0.688663,0.138021,2.55086,0.29908,-0.097,-0.108607,7.51723,-0.555952,95.2155,-0.205607,-0.101,-0.6004660129547119,-1.4319999739527702,0.0274497,999,,,,,,,69.1,4.31875,69.1,4.31875,0.226,0.247,0.264,0.279,0.294,0.31,0.327,0.349,0.383,0.28,0.287,0.291,0.296,0.3,0.304,0.308,0.314,0.321,"Joey Meneses","14366",608841
"Marco Luciano","SFG",22.06,88.9504,78.3832,17.0849,11.4723,3.3677,0.3428,1.902,8.9242,8.1797,9.0463,0.089,26.6111,0.6227,0.6255,0.2728,,0.8646,0.2553,0.217966,0.1017,0.299168,0.339945,0.301698,0.342473,0.286768,0.644171,0.124506,4.05497,0.300678,0.027,-0.0966318,8.72922,-1.67603,84.6484,-0.0696318,0.102,-1.702545590698719,-1.0010000467300415,0.0267068,716.6599731445312,,,,,,,76.6,3.481818181,76.6,3.481818181,0.221,0.24,0.255,0.268,0.282,0.295,0.311,0.33,0.359,0.261,0.269,0.275,0.281,0.286,0.291,0.297,0.304,0.314,"Marco Luciano","25616",682617
"Darren Baker","WSN",13.43,55.0714,50.6667,12.7391,9.9946,2.2796,0.184,0.2809,5.0925,4.3412,3.5962,0.0551,11.2632,0.2754,0.3851,0.1481,,1.7666,0.4612,0.251429,0.0653007,0.20452,0.319288,0.302434,0.320317,0.276642,0.622751,0.0688874,5.00117,0.315336,-0.017,0.057528,4.95563,-1.48652,76.2294,0.040528,-0.089,-1.524876520037651,-0.08900000154972076,0.0227268,999,,,,,,,43.4,3.338461538,43.4,3.338461538,0.203,0.224,0.24,0.255,0.27,0.286,0.303,0.325,0.359,0.252,0.26,0.266,0.271,0.276,0.281,0.286,0.293,0.302,"Darren Baker","29912",671117
"Daniel Vogelbach",,3.72,15.1674,12.9636,3.0342,1.9343,0.5306,0.0303,0.539,1.7655,1.7654,1.9566,0.0303,3.7335,0.1062,0.1089,0.0321,,0.0636,0.0191,0.234055,0.129,0.246152,0.524066,0.336762,0.404394,0.326248,0.741156,0.170338,2.80266,0.283545,-0.054,-0.0263233,1.97042,0.196162,111.11,-0.0803233,0,0.1168326810002327,-0.4339999854564667,0.0194354,999,,,,,,,22.1,5.525,22.1,5.525,0.168,0.204,0.235,0.264,0.296,0.331,0.373,0.429,0.521,0.3,0.309,0.315,0.32,0.326,0.331,0.336,0.343,0.353,"Daniel Vogelbach","14130",596129
"Nick Martini","COL",12.8,52.151,46.2744,11.4589,7.4494,2.0372,0.3603,1.612,5.8775,5.901,4.5945,0,12.2951,0.7823,0.3703,0.1295,,0.4473,0.1515,0.247629,0.0880999,0.235759,0.373685,0.32363,0.411733,0.321602,0.735363,0.164104,4.44994,0.300783,-0.067,-0.0731283,6.57999,0.479462,93.0216,-0.140128,-0.1,-0.5753210335969925,-1.0240000262856483,0.0141863,750.5999755859375,,,,,,,58.2,4.476923076,58.2,4.476923076,0.234,0.258,0.278,0.296,0.313,0.332,0.353,0.38,0.42,0.295,0.304,0.31,0.316,0.321,0.326,0.332,0.339,0.349,"Nick Martini","12005",605361
"Aaron Hicks",,2.66,10.881,9.4521,2.1039,1.4567,0.3491,0.0384,0.2597,1.1432,1.0571,1.2404,0.0326,2.8451,0.087,0.0762,0.0252,,0.15,0.0404,0.222585,0.113997,0.261473,0.435978,0.316083,0.35007,0.296647,0.666153,0.127485,4.3346,0.287102,0.009,-0.00807826,1.15433,-0.11851,90.7472,0.000921743,0.011,-0.11687510227784514,-0.12200000137090683,0.0127715,999,,,,,,,5.2,1.733333333,5.2,1.733333333,0.125,0.16,0.19,0.221,0.255,0.293,0.34,0.405,0.517,0.269,0.278,0.285,0.29,0.296,0.301,0.307,0.315,0.325,"Aaron Hicks","5297",543305
"Willie Calhoun",,4.97,20.977,18.8149,4.7369,3.195,1.0048,0.0279,0.5093,2.275,2.354,1.825,0.042,3.3114,0.1678,0.1402,0.0291,,0.111,0.0396,0.251763,0.0870003,0.157859,0.551126,0.321259,0.389346,0.31165,0.710605,0.137582,2.79731,0.279337,-0.041,-0.0344511,2.47868,0.0248373,101.068,-0.0754511,0,-0.049239616841077805,-0.5799999833106995,0.00719598,999,,,,,,,27.3,5.46,27.3,5.46,0.189,0.22,0.245,0.269,0.294,0.32,0.352,0.393,0.457,0.287,0.295,0.301,0.306,0.311,0.316,0.321,0.328,0.337,"Willie Calhoun","17838",641432
"Austin Meadows",,0.96,3.90582,3.478,0.8397,0.5266,0.1702,0.0177,0.1253,0.4521,0.4527,0.3437,0,0.7547,0.0469,0.0271,0.0101,,0.0502,0.0155,0.241432,0.0879969,0.193224,0.455413,0.31581,0.408654,0.316607,0.724464,0.167223,4.42001,0.272142,-0.007,-0.00347653,0.477101,0.020206,104.478,-0.0104765,-0.025,0.0099853640422225,-0.07300000078976154,0.00693205,999,,,,,,,2.6,2.6,2.6,2.6,0.096,0.132,0.167,0.203,0.244,0.293,0.356,0.448,0.616,0.287,0.297,0.304,0.31,0.316,0.322,0.328,0.336,0.347,"Austin Meadows","15672",640457
